"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO6102","DosdRvsM512_36h","0.44",0.0199,6700888,6702585,1698,"-"
"SCO6102","DosdRvsM512_54h","0.57",0.0199,6700888,6702585,1698,"-"
"SCO6124","DosdRvsM512_24h","0.99",0.0335,6727703,6728032,330,"+"
"SCO6124","DosdRvsM512_30h","1.4",0.0335,6727703,6728032,330,"+"
"SCO6124","DosdRvsM512_42h","0.67",0.0335,6727703,6728032,330,"+"
"SCO6124","DosdRvsM512_36h","3.01",0.0335,6727703,6728032,330,"+"
"SCO6124","DosdRvsM512_54h","1.38",0.0335,6727703,6728032,330,"+"
"SCO6126","DosdRvsM512_24h","0.78",0.5584,6728774,6729088,315,"-"
"SCO6126","DosdRvsM512_30h","1.36",0.5584,6728774,6729088,315,"-"
"SCO6126","DosdRvsM512_42h","0.84",0.5584,6728774,6729088,315,"-"
"SCO6126","DosdRvsM512_36h","2",0.5584,6728774,6729088,315,"-"
"SCO6126","DosdRvsM512_54h","1.39",0.5584,6728774,6729088,315,"-"
"SCO6149","DosdRvsM512_24h","1.13",0.0348,6750131,6751231,1101,"+"
"SCO6149","DosdRvsM512_30h","2.12",0.0348,6750131,6751231,1101,"+"
"SCO6149","DosdRvsM512_42h","0.87",0.0348,6750131,6751231,1101,"+"
"SCO6149","DosdRvsM512_36h","1.49",0.0348,6750131,6751231,1101,"+"
"SCO6149","DosdRvsM512_54h","1.33",0.0348,6750131,6751231,1101,"+"
"SCO6158","DosdRvsM512_24h","0.44",1.1132,6760581,6761426,846,"-"
"SCO6158","DosdRvsM512_30h","1.21",1.1132,6760581,6761426,846,"-"
"SCO6158","DosdRvsM512_42h","1.62",1.1132,6760581,6761426,846,"-"
"SCO6158","DosdRvsM512_36h","0.84",1.1132,6760581,6761426,846,"-"
"SCO6158","DosdRvsM512_54h","1.2",1.1132,6760581,6761426,846,"-"
"SCO6162","DosdRvsM512_24h","0.64",0.0867,6765623,6766405,783,"-"
"SCO6162","DosdRvsM512_30h","0.46",0.0867,6765623,6766405,783,"-"
"SCO6162","DosdRvsM512_42h","0.86",0.0867,6765623,6766405,783,"-"
"SCO6162","DosdRvsM512_36h","0.72",0.0867,6765623,6766405,783,"-"
"SCO6162","DosdRvsM512_54h","0.45",0.0867,6765623,6766405,783,"-"
"SCO6164","DosdRvsM512_24h","0.26",0,6767705,6768031,327,"+"
"SCO6164","DosdRvsM512_30h","0.17",0,6767705,6768031,327,"+"
"SCO6164","DosdRvsM512_42h","1.25",0,6767705,6768031,327,"+"
"SCO6164","DosdRvsM512_36h","0.23",0,6767705,6768031,327,"+"
"SCO6164","DosdRvsM512_54h","0.17",0,6767705,6768031,327,"+"
"SCO6165","DosdRvsM512_24h","0.53",0.0168,6768101,6768478,378,"+"
"SCO6165","DosdRvsM512_30h","0.34",0.0168,6768101,6768478,378,"+"
"SCO6165","DosdRvsM512_42h","1.04",0.0168,6768101,6768478,378,"+"
"SCO6165","DosdRvsM512_36h","0.41",0.0168,6768101,6768478,378,"+"
"SCO6165","DosdRvsM512_54h","0.38",0.0168,6768101,6768478,378,"+"
"SCO6166","DosdRvsM512_24h","0.6",0.2028,6768481,6769299,819,"+"
"SCO6166","DosdRvsM512_30h","0.49",0.2028,6768481,6769299,819,"+"
"SCO6166","DosdRvsM512_42h","1.04",0.2028,6768481,6769299,819,"+"
"SCO6166","DosdRvsM512_36h","0.71",0.2028,6768481,6769299,819,"+"
"SCO6166","DosdRvsM512_54h","0.61",0.2028,6768481,6769299,819,"+"
"SCO6197","DosdRvsM512_24h","0.37",0,6807680,6808222,543,"-"
"SCO6197","DosdRvsM512_30h","0.22",0,6807680,6808222,543,"-"
"SCO6197","DosdRvsM512_42h","0.63",0,6807680,6808222,543,"-"
"SCO6197","DosdRvsM512_36h","0.41",0,6807680,6808222,543,"-"
"SCO6197","DosdRvsM512_54h","0.21",0,6807680,6808222,543,"-"
"SCO6202","DosdRvsM512_24h","1.33",0.0299,6817450,6818094,645,"-"
"SCO6202","DosdRvsM512_30h","2.57",0.0299,6817450,6818094,645,"-"
"SCO6202","DosdRvsM512_42h","1.17",0.0299,6817450,6818094,645,"-"
"SCO6202","DosdRvsM512_36h","1.22",0.0299,6817450,6818094,645,"-"
"SCO6202","DosdRvsM512_54h","2.12",0.0299,6817450,6818094,645,"-"
"SCO6207","DosdRvsM512_24h","0.44",0.8833,6822463,6822717,255,"+"
"SCO6207","DosdRvsM512_30h","0.78",0.8833,6822463,6822717,255,"+"
"SCO6207","DosdRvsM512_42h","1.19",0.8833,6822463,6822717,255,"+"
"SCO6207","DosdRvsM512_36h","0.87",0.8833,6822463,6822717,255,"+"
"SCO6207","DosdRvsM512_54h","1.39",0.8833,6822463,6822717,255,"+"
"SCO6241","DosdRvsM512_24h","3.57",0.005,6864326,6864658,333,"+"
"SCO6241","DosdRvsM512_30h","1.27",0.005,6864326,6864658,333,"+"
"SCO6241","DosdRvsM512_42h","2",0.005,6864326,6864658,333,"+"
"SCO6241","DosdRvsM512_36h","1.27",0.005,6864326,6864658,333,"+"
"SCO6241","DosdRvsM512_54h","1.36",0.005,6864326,6864658,333,"+"
"SCO6265","DosdRvsM512_24h","0.68",0.0719,6890528,6891175,648,"-"
"SCO6265","DosdRvsM512_30h","0.45",0.0719,6890528,6891175,648,"-"
"SCO6265","DosdRvsM512_42h","0.71",0.0719,6890528,6891175,648,"-"
"SCO6265","DosdRvsM512_36h","1.23",0.0719,6890528,6891175,648,"-"
"SCO6265","DosdRvsM512_54h","0.38",0.0719,6890528,6891175,648,"-"
"SCO6276","DosdRvsM512_24h","0.53",0.0107,6932285,6933607,1323,"+"
"SCO6276","DosdRvsM512_30h","0.58",0.0107,6932285,6933607,1323,"+"
"SCO6276","DosdRvsM512_42h","0.57",0.0107,6932285,6933607,1323,"+"
"SCO6276","DosdRvsM512_36h","0.58",0.0107,6932285,6933607,1323,"+"
"SCO6276","DosdRvsM512_54h","0.32",0.0107,6932285,6933607,1323,"+"
"SCO6277","DosdRvsM512_24h","0.74",0.6336,6933604,6934464,861,"+"
"SCO6277","DosdRvsM512_30h","0.96",0.6336,6933604,6934464,861,"+"
"SCO6277","DosdRvsM512_42h","0.79",0.6336,6933604,6934464,861,"+"
"SCO6277","DosdRvsM512_36h","1.03",0.6336,6933604,6934464,861,"+"
"SCO6277","DosdRvsM512_54h","0.47",0.6336,6933604,6934464,861,"+"
"SCO6279","DosdRvsM512_24h","0.54",0.2825,6936149,6937705,1557,"+"
"SCO6279","DosdRvsM512_30h","0.95",0.2825,6936149,6937705,1557,"+"
"SCO6279","DosdRvsM512_42h","1.58",0.2825,6936149,6937705,1557,"+"
"SCO6279","DosdRvsM512_36h","0.7",0.2825,6936149,6937705,1557,"+"
"SCO6279","DosdRvsM512_54h","0.5",0.2825,6936149,6937705,1557,"+"
"SCO6282","DosdRvsM512_24h","0.26",0.003,6941746,6942543,798,"-"
"SCO6282","DosdRvsM512_30h","0.57",0.003,6941746,6942543,798,"-"
"SCO6282","DosdRvsM512_42h","0.85",0.003,6941746,6942543,798,"-"
"SCO6282","DosdRvsM512_36h","0.4",0.003,6941746,6942543,798,"-"
"SCO6282","DosdRvsM512_54h","0.23",0.003,6941746,6942543,798,"-"
"SCO6283","DosdRvsM512_24h","0.65",0.3852,6942661,6943506,846,"+"
"SCO6283","DosdRvsM512_30h","0.78",0.3852,6942661,6943506,846,"+"
"SCO6283","DosdRvsM512_42h","1.19",0.3852,6942661,6943506,846,"+"
"SCO6283","DosdRvsM512_36h","0.78",0.3852,6942661,6943506,846,"+"
"SCO6283","DosdRvsM512_54h","0.47",0.3852,6942661,6943506,846,"+"
"SCO6318","DosdRvsM512_24h","1",0.1297,6975868,6976440,573,"-"
"SCO6318","DosdRvsM512_30h","2.06",0.1297,6975868,6976440,573,"-"
"SCO6318","DosdRvsM512_42h","0.98",0.1297,6975868,6976440,573,"-"
"SCO6318","DosdRvsM512_36h","1",0.1297,6975868,6976440,573,"-"
"SCO6318","DosdRvsM512_54h","1.83",0.1297,6975868,6976440,573,"-"
"SCO6323","DosdRvsM512_24h","0.6",0.0344,6983231,6983887,657,"-"
"SCO6323","DosdRvsM512_30h","0.45",0.0344,6983231,6983887,657,"-"
"SCO6323","DosdRvsM512_42h","0.73",0.0344,6983231,6983887,657,"-"
"SCO6323","DosdRvsM512_36h","0.58",0.0344,6983231,6983887,657,"-"
"SCO6323","DosdRvsM512_54h","0.5",0.0344,6983231,6983887,657,"-"
"SCO6324","DosdRvsM512_24h","1.35",0,6984273,6984983,711,"+"
"SCO6324","DosdRvsM512_30h","3.24",0,6984273,6984983,711,"+"
"SCO6324","DosdRvsM512_42h","0.99",0,6984273,6984983,711,"+"
"SCO6324","DosdRvsM512_36h","2.41",0,6984273,6984983,711,"+"
"SCO6324","DosdRvsM512_54h","2.64",0,6984273,6984983,711,"+"
"SCO6332","DosdRvsM512_24h","0.87",7e-04,6990537,6990734,198,"-"
"SCO6332","DosdRvsM512_30h","2.07",7e-04,6990537,6990734,198,"-"
"SCO6332","DosdRvsM512_42h","1.58",7e-04,6990537,6990734,198,"-"
"SCO6332","DosdRvsM512_36h","0.75",7e-04,6990537,6990734,198,"-"
"SCO6332","DosdRvsM512_54h","3.85",7e-04,6990537,6990734,198,"-"
"SCO6373","DosdRvsM512_24h","1.02",0.2021,7034266,7035663,1398,"-"
"SCO6373","DosdRvsM512_30h","1.64",0.2021,7034266,7035663,1398,"-"
"SCO6373","DosdRvsM512_42h","0.9",0.2021,7034266,7035663,1398,"-"
"SCO6373","DosdRvsM512_36h","1.28",0.2021,7034266,7035663,1398,"-"
"SCO6373","DosdRvsM512_54h","2.05",0.2021,7034266,7035663,1398,"-"
"SCO6377","DosdRvsM512_24h","1.48",0.0072,7039699,7041054,1356,"-"
"SCO6377","DosdRvsM512_30h","1.88",0.0072,7039699,7041054,1356,"-"
"SCO6377","DosdRvsM512_42h","0.94",0.0072,7039699,7041054,1356,"-"
"SCO6377","DosdRvsM512_36h","1.99",0.0072,7039699,7041054,1356,"-"
"SCO6377","DosdRvsM512_54h","2.43",0.0072,7039699,7041054,1356,"-"
"SCO6388","DosdRvsM512_24h","2.13",0.5151,7054965,7055324,360,"-"
"SCO6388","DosdRvsM512_30h","1.21",0.5151,7054965,7055324,360,"-"
"SCO6388","DosdRvsM512_42h","0.75",0.5151,7054965,7055324,360,"-"
"SCO6388","DosdRvsM512_36h","0.94",0.5151,7054965,7055324,360,"-"
"SCO6388","DosdRvsM512_54h","1.37",0.5151,7054965,7055324,360,"-"
"SCO6389","DosdRvsM512_24h","0.79",0.0597,7055321,7055713,393,"-"
"SCO6389","DosdRvsM512_30h","2.12",0.0597,7055321,7055713,393,"-"
"SCO6389","DosdRvsM512_42h","1.17",0.0597,7055321,7055713,393,"-"
"SCO6389","DosdRvsM512_36h","0.95",0.0597,7055321,7055713,393,"-"
"SCO6389","DosdRvsM512_54h","1.99",0.0597,7055321,7055713,393,"-"
"SCO6429","DosdRvsM512_24h","0.66",0.0197,7104902,7106290,1389,"+"
"SCO6429","DosdRvsM512_30h","0.34",0.0197,7104902,7106290,1389,"+"
"SCO6429","DosdRvsM512_42h","0.82",0.0197,7104902,7106290,1389,"+"
"SCO6429","DosdRvsM512_36h","0.51",0.0197,7104902,7106290,1389,"+"
"SCO6429","DosdRvsM512_54h","0.41",0.0197,7104902,7106290,1389,"+"
"SCO6433","DosdRvsM512_24h","1.27",0.0108,7116086,7116493,408,"+"
"SCO6433","DosdRvsM512_30h","0.25",0.0108,7116086,7116493,408,"+"
"SCO6433","DosdRvsM512_42h","0.73",0.0108,7116086,7116493,408,"+"
"SCO6433","DosdRvsM512_36h","0.71",0.0108,7116086,7116493,408,"+"
"SCO6433","DosdRvsM512_54h","0.27",0.0108,7116086,7116493,408,"+"
"SCO6434","DosdRvsM512_24h","1.15",0.143,7116513,7117874,1362,"+"
"SCO6434","DosdRvsM512_30h","0.46",0.143,7116513,7117874,1362,"+"
"SCO6434","DosdRvsM512_42h","0.75",0.143,7116513,7117874,1362,"+"
"SCO6434","DosdRvsM512_36h","0.69",0.143,7116513,7117874,1362,"+"
"SCO6434","DosdRvsM512_54h","0.48",0.143,7116513,7117874,1362,"+"
"SCO6451","DosdRvsM512_24h","0.79",0.2952,7135277,7136905,1629,"+"
"SCO6451","DosdRvsM512_30h","0.61",0.2952,7135277,7136905,1629,"+"
"SCO6451","DosdRvsM512_42h","1.12",0.2952,7135277,7136905,1629,"+"
"SCO6451","DosdRvsM512_36h","0.49",0.2952,7135277,7136905,1629,"+"
"SCO6451","DosdRvsM512_54h","0.7",0.2952,7135277,7136905,1629,"+"
"SCO6452","DosdRvsM512_24h","0.83",0.1249,7136902,7137906,1005,"+"
"SCO6452","DosdRvsM512_30h","0.51",0.1249,7136902,7137906,1005,"+"
"SCO6452","DosdRvsM512_42h","0.92",0.1249,7136902,7137906,1005,"+"
"SCO6452","DosdRvsM512_36h","0.57",0.1249,7136902,7137906,1005,"+"
"SCO6452","DosdRvsM512_54h","0.48",0.1249,7136902,7137906,1005,"+"
"SCO6516","DosdRvsM512_24h","1.03",0.0096,7205826,7206224,399,"-"
"SCO6516","DosdRvsM512_30h","2.14",0.0096,7205826,7206224,399,"-"
"SCO6516","DosdRvsM512_42h","1.76",0.0096,7205826,7206224,399,"-"
"SCO6516","DosdRvsM512_36h","1.16",0.0096,7205826,7206224,399,"-"
"SCO6516","DosdRvsM512_54h","2.43",0.0096,7205826,7206224,399,"-"
"SCO6533","DosdRvsM512_24h","0.49",1.1397,7224459,7224953,495,"-"
"SCO6533","DosdRvsM512_30h","0.94",1.1397,7224459,7224953,495,"-"
"SCO6533","DosdRvsM512_42h","0.94",1.1397,7224459,7224953,495,"-"
"SCO6533","DosdRvsM512_36h","0.89",1.1397,7224459,7224953,495,"-"
"SCO6533","DosdRvsM512_54h","1.23",1.1397,7224459,7224953,495,"-"
"SCO6543","DosdRvsM512_24h","1.29",0.0431,7236695,7236940,246,"-"
"SCO6543","DosdRvsM512_30h","2.28",0.0431,7236695,7236940,246,"-"
"SCO6543","DosdRvsM512_42h","0.98",0.0431,7236695,7236940,246,"-"
"SCO6543","DosdRvsM512_36h","1.34",0.0431,7236695,7236940,246,"-"
"SCO6543","DosdRvsM512_54h","1.68",0.0431,7236695,7236940,246,"-"
"SCO6549","DosdRvsM512_24h","0.35",0.0063,7246146,7247090,945,"+"
"SCO6549","DosdRvsM512_30h","0.31",0.0063,7246146,7247090,945,"+"
"SCO6549","DosdRvsM512_42h","0.89",0.0063,7246146,7247090,945,"+"
"SCO6549","DosdRvsM512_36h","0.37",0.0063,7246146,7247090,945,"+"
"SCO6549","DosdRvsM512_54h","0.32",0.0063,7246146,7247090,945,"+"
"SCO6624","DosdRvsM512_24h","0.34",0.0093,7347312,7347440,129,"-"
"SCO6624","DosdRvsM512_30h","0.63",0.0093,7347312,7347440,129,"-"
"SCO6624","DosdRvsM512_42h","0.52",0.0093,7347312,7347440,129,"-"
"SCO6624","DosdRvsM512_36h","1.16",0.0093,7347312,7347440,129,"-"
"SCO6624","DosdRvsM512_54h","0.42",0.0093,7347312,7347440,129,"-"
"SCO6631","DosdRvsM512_24h","0.47",0.0193,7358814,7359689,876,"+"
"SCO6631","DosdRvsM512_30h","0.45",0.0193,7358814,7359689,876,"+"
"SCO6631","DosdRvsM512_42h","0.63",0.0193,7358814,7359689,876,"+"
"SCO6631","DosdRvsM512_36h","0.8",0.0193,7358814,7359689,876,"+"
"SCO6631","DosdRvsM512_54h","0.47",0.0193,7358814,7359689,876,"+"
"SCO6650","DosdRvsM512_24h","0.46",0.0033,7385660,7386058,399,"+"
"SCO6650","DosdRvsM512_30h","0.55",0.0033,7385660,7386058,399,"+"
"SCO6650","DosdRvsM512_42h","0.43",0.0033,7385660,7386058,399,"+"
"SCO6650","DosdRvsM512_36h","0.9",0.0033,7385660,7386058,399,"+"
"SCO6650","DosdRvsM512_54h","0.45",0.0033,7385660,7386058,399,"+"
"SCO6655","DosdRvsM512_24h","0.51",0.0098,7390536,7391201,666,"+"
"SCO6655","DosdRvsM512_30h","0.56",0.0098,7390536,7391201,666,"+"
"SCO6655","DosdRvsM512_42h","0.47",0.0098,7390536,7391201,666,"+"
"SCO6655","DosdRvsM512_36h","0.95",0.0098,7390536,7391201,666,"+"
"SCO6655","DosdRvsM512_54h","0.47",0.0098,7390536,7391201,666,"+"
"SCO6660","DosdRvsM512_24h","1.03",0.0585,7396676,7397611,936,"-"
"SCO6660","DosdRvsM512_30h","2.29",0.0585,7396676,7397611,936,"-"
"SCO6660","DosdRvsM512_42h","1.31",0.0585,7396676,7397611,936,"-"
"SCO6660","DosdRvsM512_36h","1.15",0.0585,7396676,7397611,936,"-"
"SCO6660","DosdRvsM512_54h","1.85",0.0585,7396676,7397611,936,"-"
"SCO6661","DosdRvsM512_24h","1.12",0.1001,7397608,7399386,1779,"-"
"SCO6661","DosdRvsM512_30h","2.34",0.1001,7397608,7399386,1779,"-"
"SCO6661","DosdRvsM512_42h","0.82",0.1001,7397608,7399386,1779,"-"
"SCO6661","DosdRvsM512_36h","1.23",0.1001,7397608,7399386,1779,"-"
"SCO6661","DosdRvsM512_54h","1.72",0.1001,7397608,7399386,1779,"-"
"SCO6662","DosdRvsM512_24h","1.17",0.0153,7399383,7400528,1146,"-"
"SCO6662","DosdRvsM512_30h","2.82",0.0153,7399383,7400528,1146,"-"
"SCO6662","DosdRvsM512_42h","0.92",0.0153,7399383,7400528,1146,"-"
"SCO6662","DosdRvsM512_36h","1.4",0.0153,7399383,7400528,1146,"-"
"SCO6662","DosdRvsM512_54h","2.33",0.0153,7399383,7400528,1146,"-"
"SCO6663","DosdRvsM512_24h","1",0.0123,7400592,7402688,2097,"-"
"SCO6663","DosdRvsM512_30h","2.77",0.0123,7400592,7402688,2097,"-"
"SCO6663","DosdRvsM512_42h","1",0.0123,7400592,7402688,2097,"-"
"SCO6663","DosdRvsM512_36h","1.47",0.0123,7400592,7402688,2097,"-"
"SCO6663","DosdRvsM512_54h","2.46",0.0123,7400592,7402688,2097,"-"
"SCO6682","DosdRvsM512_24h","1.33",0,7422494,7422622,129,"+"
"SCO6682","DosdRvsM512_30h","5.99",0,7422494,7422622,129,"+"
"SCO6682","DosdRvsM512_42h","2.06",0,7422494,7422622,129,"+"
"SCO6682","DosdRvsM512_36h","2.94",0,7422494,7422622,129,"+"
"SCO6682","DosdRvsM512_54h","3.4",0,7422494,7422622,129,"+"
"SCO6705","DosdRvsM512_24h","1.33",0.0034,7456480,7457457,978,"-"
"SCO6705","DosdRvsM512_30h","2.48",0.0034,7456480,7457457,978,"-"
"SCO6705","DosdRvsM512_42h","1.32",0.0034,7456480,7457457,978,"-"
"SCO6705","DosdRvsM512_36h","1.68",0.0034,7456480,7457457,978,"-"
"SCO6705","DosdRvsM512_54h","2.47",0.0034,7456480,7457457,978,"-"
"SCO6715","DosdRvsM512_24h","1.69",0.016,7469875,7470120,246,"+"
"SCO6715","DosdRvsM512_30h","1.63",0.016,7469875,7470120,246,"+"
"SCO6715","DosdRvsM512_42h","0.73",0.016,7469875,7470120,246,"+"
"SCO6715","DosdRvsM512_36h","4.15",0.016,7469875,7470120,246,"+"
"SCO6715","DosdRvsM512_54h","0.74",0.016,7469875,7470120,246,"+"
"SCO6716","DosdRvsM512_24h","0.63",0.0432,7470453,7470647,195,"+"
"SCO6716","DosdRvsM512_30h","1.48",0.0432,7470453,7470647,195,"+"
"SCO6716","DosdRvsM512_42h","1.32",0.0432,7470453,7470647,195,"+"
"SCO6716","DosdRvsM512_36h","2.11",0.0432,7470453,7470647,195,"+"
"SCO6716","DosdRvsM512_54h","1.24",0.0432,7470453,7470647,195,"+"
"SCO6727","DosdRvsM512_24h","1.34",0.009,7480933,7481103,171,"-"
"SCO6727","DosdRvsM512_30h","2.7",0.009,7480933,7481103,171,"-"
"SCO6727","DosdRvsM512_42h","1.2",0.009,7480933,7481103,171,"-"
"SCO6727","DosdRvsM512_36h","1.73",0.009,7480933,7481103,171,"-"
"SCO6727","DosdRvsM512_54h","1.5",0.009,7480933,7481103,171,"-"
"SCO6736","DosdRvsM512_24h","0.4",0.0076,7490559,7492079,1521,"-"
"SCO6736","DosdRvsM512_30h","0.28",0.0076,7490559,7492079,1521,"-"
"SCO6736","DosdRvsM512_42h","0.85",0.0076,7490559,7492079,1521,"-"
"SCO6736","DosdRvsM512_36h","0.42",0.0076,7490559,7492079,1521,"-"
"SCO6736","DosdRvsM512_54h","0.38",0.0076,7490559,7492079,1521,"-"
"SCO6761","DosdRvsM512_24h","0.42",1.2241,7517875,7518033,159,"+"
"SCO6761","DosdRvsM512_30h","1.99",1.2241,7517875,7518033,159,"+"
"SCO6761","DosdRvsM512_42h","1.45",1.2241,7517875,7518033,159,"+"
"SCO6761","DosdRvsM512_36h","0.89",1.2241,7517875,7518033,159,"+"
"SCO6761","DosdRvsM512_54h","1.55",1.2241,7517875,7518033,159,"+"
"SCO6797","DosdRvsM512_24h","0.64",0.0372,7558302,7558856,555,"+"
"SCO6797","DosdRvsM512_30h","0.5",0.0372,7558302,7558856,555,"+"
"SCO6797","DosdRvsM512_42h","0.57",0.0372,7558302,7558856,555,"+"
"SCO6797","DosdRvsM512_36h","0.77",0.0372,7558302,7558856,555,"+"
"SCO6797","DosdRvsM512_54h","0.48",0.0372,7558302,7558856,555,"+"
"SCO6808","DosdRvsM512_24h","0.48",0.0083,7570606,7570968,363,"-"
"SCO6808","DosdRvsM512_30h","0.44",0.0083,7570606,7570968,363,"-"
"SCO6808","DosdRvsM512_42h","0.57",0.0083,7570606,7570968,363,"-"
"SCO6808","DosdRvsM512_36h","0.69",0.0083,7570606,7570968,363,"-"
"SCO6808","DosdRvsM512_54h","0.42",0.0083,7570606,7570968,363,"-"
"SCO6821","DosdRvsM512_24h","0.59",0.8419,7584942,7585664,723,"-"
"SCO6821","DosdRvsM512_30h","0.77",0.8419,7584942,7585664,723,"-"
"SCO6821","DosdRvsM512_42h","2.13",0.8419,7584942,7585664,723,"-"
"SCO6821","DosdRvsM512_36h","0.72",0.8419,7584942,7585664,723,"-"
"SCO6821","DosdRvsM512_54h","1.6",0.8419,7584942,7585664,723,"-"
"SCO6823","DosdRvsM512_24h","0.48",0.2338,7587993,7588445,453,"+"
"SCO6823","DosdRvsM512_30h","0.95",0.2338,7587993,7588445,453,"+"
"SCO6823","DosdRvsM512_42h","0.97",0.2338,7587993,7588445,453,"+"
"SCO6823","DosdRvsM512_36h","0.78",0.2338,7587993,7588445,453,"+"
"SCO6823","DosdRvsM512_54h","0.49",0.2338,7587993,7588445,453,"+"
"SCO6828","DosdRvsM512_24h","0.59",0.0078,7599249,7600730,1482,"+"
"SCO6828","DosdRvsM512_30h","0.46",0.0078,7599249,7600730,1482,"+"
"SCO6828","DosdRvsM512_42h","0.62",0.0078,7599249,7600730,1482,"+"
"SCO6828","DosdRvsM512_36h","0.57",0.0078,7599249,7600730,1482,"+"
"SCO6828","DosdRvsM512_54h","0.49",0.0078,7599249,7600730,1482,"+"
"SCO6831","DosdRvsM512_24h","2.16",0.3292,7602498,7602773,276,"+"
"SCO6831","DosdRvsM512_30h","1",0.3292,7602498,7602773,276,"+"
"SCO6831","DosdRvsM512_42h","0.94",0.3292,7602498,7602773,276,"+"
"SCO6831","DosdRvsM512_36h","1.14",0.3292,7602498,7602773,276,"+"
"SCO6831","DosdRvsM512_54h","1.23",0.3292,7602498,7602773,276,"+"
"SCO6933","DosdRvsM512_24h","1",0.0453,7699873,7700322,450,"+"
"SCO6933","DosdRvsM512_30h","2.17",0.0453,7699873,7700322,450,"+"
"SCO6933","DosdRvsM512_42h","0.89",0.0453,7699873,7700322,450,"+"
"SCO6933","DosdRvsM512_36h","1.17",0.0453,7699873,7700322,450,"+"
"SCO6933","DosdRvsM512_54h","2.02",0.0453,7699873,7700322,450,"+"
"SCO6946","DosdRvsM512_24h","1.98",0,7710167,7710406,240,"+"
"SCO6946","DosdRvsM512_30h","2.69",0,7710167,7710406,240,"+"
"SCO6946","DosdRvsM512_42h","2.62",0,7710167,7710406,240,"+"
"SCO6946","DosdRvsM512_36h","1.85",0,7710167,7710406,240,"+"
"SCO6946","DosdRvsM512_54h","1.6",0,7710167,7710406,240,"+"
"SCO7008","DosdRvsM512_24h","2.31",0.0663,7782661,7784535,1875,"+"
"SCO7008","DosdRvsM512_30h","1.08",0.0663,7782661,7784535,1875,"+"
"SCO7008","DosdRvsM512_42h","1.12",0.0663,7782661,7784535,1875,"+"
"SCO7008","DosdRvsM512_36h","2.08",0.0663,7782661,7784535,1875,"+"
"SCO7008","DosdRvsM512_54h","0.97",0.0663,7782661,7784535,1875,"+"
"SCO7029","DosdRvsM512_24h","1.68",0.0377,7815286,7816242,957,"+"
"SCO7029","DosdRvsM512_30h","1.47",0.0377,7815286,7816242,957,"+"
"SCO7029","DosdRvsM512_42h","0.71",0.0377,7815286,7816242,957,"+"
"SCO7029","DosdRvsM512_36h","2.14",0.0377,7815286,7816242,957,"+"
"SCO7029","DosdRvsM512_54h","1.67",0.0377,7815286,7816242,957,"+"
"SCO7067","DosdRvsM512_24h","2.01",0.5822,7857217,7857768,552,"+"
"SCO7067","DosdRvsM512_30h","1.14",0.5822,7857217,7857768,552,"+"
"SCO7067","DosdRvsM512_42h","0.81",0.5822,7857217,7857768,552,"+"
"SCO7067","DosdRvsM512_36h","0.92",0.5822,7857217,7857768,552,"+"
"SCO7067","DosdRvsM512_54h","1.51",0.5822,7857217,7857768,552,"+"
"SCO7071","DosdRvsM512_24h","1.07",0.0313,7860829,7861221,393,"-"
"SCO7071","DosdRvsM512_30h","2.1",0.0313,7860829,7861221,393,"-"
"SCO7071","DosdRvsM512_42h","1.32",0.0313,7860829,7861221,393,"-"
"SCO7071","DosdRvsM512_36h","1.44",0.0313,7860829,7861221,393,"-"
"SCO7071","DosdRvsM512_54h","1.83",0.0313,7860829,7861221,393,"-"
"SCO7072","DosdRvsM512_24h","1.29",0.0073,7861232,7861831,600,"-"
"SCO7072","DosdRvsM512_30h","2.15",0.0073,7861232,7861831,600,"-"
"SCO7072","DosdRvsM512_42h","1.37",0.0073,7861232,7861831,600,"-"
"SCO7072","DosdRvsM512_36h","1.84",0.0073,7861232,7861831,600,"-"
"SCO7072","DosdRvsM512_54h","2.13",0.0073,7861232,7861831,600,"-"
"SCO7106","DosdRvsM512_24h","0.18",0.0536,7896424,7896690,267,"+"
"SCO7106","DosdRvsM512_30h","2.49",0.0536,7896424,7896690,267,"+"
"SCO7106","DosdRvsM512_42h","1.35",0.0536,7896424,7896690,267,"+"
"SCO7106","DosdRvsM512_36h","0.35",0.0536,7896424,7896690,267,"+"
"SCO7106","DosdRvsM512_54h","3.1",0.0536,7896424,7896690,267,"+"
"SCO7122","DosdRvsM512_24h","0.75",0.4424,7912792,7913283,492,"+"
"SCO7122","DosdRvsM512_30h","1.14",0.4424,7912792,7913283,492,"+"
"SCO7122","DosdRvsM512_42h","0.94",0.4424,7912792,7913283,492,"+"
"SCO7122","DosdRvsM512_36h","0.43",0.4424,7912792,7913283,492,"+"
"SCO7122","DosdRvsM512_54h","0.87",0.4424,7912792,7913283,492,"+"
"SCO7133","DosdRvsM512_24h","2.27",0.2874,7924780,7925121,342,"+"
"SCO7133","DosdRvsM512_30h","1.33",0.2874,7924780,7925121,342,"+"
"SCO7133","DosdRvsM512_42h","0.99",0.2874,7924780,7925121,342,"+"
"SCO7133","DosdRvsM512_36h","0.72",0.2874,7924780,7925121,342,"+"
"SCO7133","DosdRvsM512_54h","1.17",0.2874,7924780,7925121,342,"+"
"SCO7153","DosdRvsM512_24h","1.28",6e-04,7946421,7947839,1419,"+"
