"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO0263","MII48hvsMI12h",-1.051,0,251764,252879,1116,"-"
"SCO0263","MII72hvsMI12h",-1.075,0,251764,252879,1116,"-"
"SCO4804","MII24hvsMI12h",-2.222,0,5229309,5231756,2448,"+"
"SCO4804","MII48hvsMI12h",-1.384,0,5229309,5231756,2448,"+"
"SCO4804","MII72hvsMI12h",-1.082,0,5229309,5231756,2448,"+"
"SCO0993","MII24hvsMI12h",1.146,0,1048130,1049368,1239,"+"
"SCO0993","MII48hvsMI12h",0.848,0,1048130,1049368,1239,"+"
"SCO0993","MII72hvsMI12h",-1.085,0,1048130,1049368,1239,"+"
"SCO4244","MII24hvsMI12h",1.094,0,4650399,4652357,1959,"-"
"SCO4244","MII48hvsMI12h",-1.036,0,4650399,4652357,1959,"-"
"SCO4244","MII72hvsMI12h",-1.085,0,4650399,4652357,1959,"-"
"SCO1653","MII24hvsMI12h",-1.667,0,1768285,1769139,855,"+"
"SCO1653","MII48hvsMI12h",-1.308,0,1768285,1769139,855,"+"
"SCO1653","MII72hvsMI12h",-1.085,0,1768285,1769139,855,"+"
"SCO5860","MII24hvsMI12h",-0.921,0,6417372,6418190,819,"+"
"SCO5860","MII48hvsMI12h",-1.227,0,6417372,6418190,819,"+"
"SCO5860","MII72hvsMI12h",-1.091,0,6417372,6418190,819,"+"
"SCO4685","MII24hvsMI12h",-0.938,0,5114147,5115568,1422,"+"
"SCO4685","MII48hvsMI12h",-1.155,0,5114147,5115568,1422,"+"
"SCO4685","MII72hvsMI12h",-1.093,0,5114147,5115568,1422,"+"
"SCO0558","MII24hvsMI12h",-1.886,0,599712,599978,267,"-"
"SCO0558","MII48hvsMI12h",-1.239,0,599712,599978,267,"-"
"SCO0558","MII72hvsMI12h",-1.094,0,599712,599978,267,"-"
"SCO6318","MII24hvsMI12h",-0.606,0,6975868,6976440,573,"-"
"SCO6318","MII48hvsMI12h",-1.232,0,6975868,6976440,573,"-"
"SCO6318","MII72hvsMI12h",-1.096,0,6975868,6976440,573,"-"
"SCO3402","MII24hvsMI12h",-0.735,0,3766852,3767340,489,"+"
"SCO3402","MII48hvsMI12h",-1.317,0,3766852,3767340,489,"+"
"SCO3402","MII72hvsMI12h",-1.097,0,3766852,3767340,489,"+"
"SCO4739","MII24hvsMI12h",-0.711,0,5152417,5153223,807,"+"
"SCO4739","MII48hvsMI12h",-0.756,0,5152417,5153223,807,"+"
"SCO4739","MII72hvsMI12h",-1.1,0,5152417,5153223,807,"+"
"SCO3961","MII24hvsMI12h",-0.769,0,4360548,4361825,1278,"-"
"SCO3961","MII48hvsMI12h",-0.791,0,4360548,4361825,1278,"-"
"SCO3961","MII72hvsMI12h",-1.102,0,4360548,4361825,1278,"-"
"SCO4556","MII24hvsMI12h",-0.727,0,4974767,4975462,696,"+"
"SCO4556","MII48hvsMI12h",-1.35,0,4974767,4975462,696,"+"
"SCO4556","MII72hvsMI12h",-1.108,0,4974767,4975462,696,"+"
"SCO4287","MII24hvsMI12h",-1.532,0,4702952,4703206,255,"+"
"SCO4287","MII48hvsMI12h",-1.381,0,4702952,4703206,255,"+"
"SCO4287","MII72hvsMI12h",-1.108,0,4702952,4703206,255,"+"
"SCO6953","MII24hvsMI12h",-1.55,0,7717864,7719441,1578,"-"
"SCO6953","MII48hvsMI12h",-1.469,0,7717864,7719441,1578,"-"
"SCO6953","MII72hvsMI12h",-1.114,0,7717864,7719441,1578,"-"
"SCO1392","MII24hvsMI12h",-1.622,0,1476570,1477472,903,"-"
"SCO1392","MII48hvsMI12h",-1.296,0,1476570,1477472,903,"-"
"SCO1392","MII72hvsMI12h",-1.117,0,1476570,1477472,903,"-"
"SCO3002","MII24hvsMI12h",-0.821,0,3275287,3275574,288,"-"
"SCO3002","MII48hvsMI12h",-1.42,0,3275287,3275574,288,"-"
"SCO3002","MII72hvsMI12h",-1.117,0,3275287,3275574,288,"-"
"SCO1821","MII24hvsMI12h",-1.573,0,1951220,1952245,1026,"-"
"SCO1821","MII48hvsMI12h",-1.217,0,1951220,1952245,1026,"-"
"SCO1821","MII72hvsMI12h",-1.118,0,1951220,1952245,1026,"-"
"SCO6449","MII24hvsMI12h",-0.896,0,7133229,7134647,1419,"+"
"SCO6449","MII48hvsMI12h",-1.079,0,7133229,7134647,1419,"+"
"SCO6449","MII72hvsMI12h",-1.119,0,7133229,7134647,1419,"+"
"SCO2862","MII24hvsMI12h",-0.49,0,3117978,3118211,234,"-"
"SCO2862","MII48hvsMI12h",-1.103,0,3117978,3118211,234,"-"
"SCO2862","MII72hvsMI12h",-1.119,0,3117978,3118211,234,"-"
"SCO0490","MII24hvsMI12h",0.937,0,511124,512215,1092,"+"
"SCO0490","MII48hvsMI12h",-1.166,0,511124,512215,1092,"+"
"SCO0490","MII72hvsMI12h",-1.119,0,511124,512215,1092,"+"
"SCO0180","MII24hvsMI12h",1.624,0,168705,169556,852,"-"
"SCO0180","MII48hvsMI12h",-1.275,0,168705,169556,852,"-"
"SCO0180","MII72hvsMI12h",-1.119,0,168705,169556,852,"-"
"SCO4801","MII24hvsMI12h",-2.047,0,5225006,5226826,1821,"-"
"SCO4801","MII48hvsMI12h",-1.362,0,5225006,5226826,1821,"-"
"SCO4801","MII72hvsMI12h",-1.121,0,5225006,5226826,1821,"-"
"SCO4808","MII24hvsMI12h",0.99,0,5234993,5236177,1185,"+"
"SCO4808","MII48hvsMI12h",-0.776,0,5234993,5236177,1185,"+"
"SCO4808","MII72hvsMI12h",-1.123,0,5234993,5236177,1185,"+"
"SCO3696","MII24hvsMI12h",-1.755,0,4075938,4076306,369,"+"
"SCO3696","MII48hvsMI12h",-1.724,0,4075938,4076306,369,"+"
"SCO3696","MII72hvsMI12h",-1.123,0,4075938,4076306,369,"+"
"SCO6693","MII24hvsMI12h",-1.045,0,7443466,7444281,816,"-"
"SCO6693","MII48hvsMI12h",-1.21,0,7443466,7444281,816,"-"
"SCO6693","MII72hvsMI12h",-1.124,0,7443466,7444281,816,"-"
"SCO0226","MII24hvsMI12h",0.461,0,217315,218019,705,"-"
"SCO0226","MII48hvsMI12h",-1.386,0,217315,218019,705,"-"
"SCO0226","MII72hvsMI12h",-1.129,0,217315,218019,705,"-"
"SCO4254","MII24hvsMI12h",0.497,0,4663249,4666119,2871,"+"
"SCO4254","MII48hvsMI12h",-1.377,0,4663249,4666119,2871,"+"
"SCO4254","MII72hvsMI12h",-1.135,0,4663249,4666119,2871,"+"
"SCO6320","MII24hvsMI12h",-1.305,0,6977697,6979466,1770,"-"
"SCO6320","MII48hvsMI12h",-1.48,0,6977697,6979466,1770,"-"
"SCO6320","MII72hvsMI12h",-1.141,0,6977697,6979466,1770,"-"
"SCO0173","MII24hvsMI12h",1.465,0,163235,164017,783,"-"
"SCO0173","MII48hvsMI12h",-1.437,0,163235,164017,783,"-"
"SCO0173","MII72hvsMI12h",-1.143,0,163235,164017,783,"-"
"SCO2605","MII24hvsMI12h",-1.61,0,2826447,2827148,702,"+"
"SCO2605","MII48hvsMI12h",-1.075,0,2826447,2827148,702,"+"
"SCO2605","MII72hvsMI12h",-1.152,0,2826447,2827148,702,"+"
"SCO3309","MII24hvsMI12h",-0.752,0,3661178,3661555,378,"-"
"SCO3309","MII48hvsMI12h",-1.165,0,3661178,3661555,378,"-"
"SCO3309","MII72hvsMI12h",-1.16,0,3661178,3661555,378,"-"
"SCO3917","MII24hvsMI12h",-1.556,0,4312891,4313757,867,"-"
"SCO3917","MII48hvsMI12h",-1.034,0,4312891,4313757,867,"-"
"SCO3917","MII72hvsMI12h",-1.17,0,4312891,4313757,867,"-"
"SCO1874","MII24hvsMI12h",-0.827,0,2007606,2007818,213,"+"
"SCO1874","MII48hvsMI12h",-1.392,0,2007606,2007818,213,"+"
"SCO1874","MII72hvsMI12h",-1.173,0,2007606,2007818,213,"+"
"SCO3519","MII24hvsMI12h",-0.662,0,3888210,3888821,612,"+"
"SCO3519","MII48hvsMI12h",-1.204,0,3888210,3888821,612,"+"
"SCO3519","MII72hvsMI12h",-1.177,0,3888210,3888821,612,"+"
"SCO4577","MII24hvsMI12h",-1.235,0,4997397,4999427,2031,"+"
"SCO4577","MII48hvsMI12h",-0.99,0,4997397,4999427,2031,"+"
"SCO4577","MII72hvsMI12h",-1.183,0,4997397,4999427,2031,"+"
"SCO3909","MII24hvsMI12h",-1.179,0,4304513,4304959,447,"+"
"SCO3909","MII48hvsMI12h",-1.35,0,4304513,4304959,447,"+"
"SCO3909","MII72hvsMI12h",-1.184,0,4304513,4304959,447,"+"
"SCO6778","MII24hvsMI12h",-0.623,0,7536362,7537048,687,"-"
"SCO6778","MII48hvsMI12h",-0.732,0,7536362,7537048,687,"-"
"SCO6778","MII72hvsMI12h",-1.185,0,7536362,7537048,687,"-"
"SCO3036","MII24hvsMI12h",-1.33,0,3322266,3323225,960,"+"
"SCO3036","MII48hvsMI12h",-1.469,0,3322266,3323225,960,"+"
"SCO3036","MII72hvsMI12h",-1.186,0,3322266,3323225,960,"+"
"SCO0646","MII24hvsMI12h",-1.445,0,688679,689263,585,"+"
"SCO0646","MII48hvsMI12h",-1.147,0,688679,689263,585,"+"
"SCO0646","MII72hvsMI12h",-1.189,0,688679,689263,585,"+"
"SCO3089","MII24hvsMI12h",-1.696,0,3381453,3382223,771,"+"
"SCO3089","MII48hvsMI12h",-1.484,0,3381453,3382223,771,"+"
"SCO3089","MII72hvsMI12h",-1.189,0,3381453,3382223,771,"+"
"SCO4583","MII24hvsMI12h",-1.456,0,5004917,5005927,1011,"+"
"SCO4583","MII48hvsMI12h",-1.643,0,5004917,5005927,1011,"+"
"SCO4583","MII72hvsMI12h",-1.189,0,5004917,5005927,1011,"+"
"SCO1453","MII24hvsMI12h",0.295,0,1550134,1551066,933,"+"
"SCO1453","MII48hvsMI12h",-1.218,0,1550134,1551066,933,"+"
"SCO1453","MII72hvsMI12h",-1.191,0,1550134,1551066,933,"+"
"SCO6779","MII24hvsMI12h",-0.73,0,7537178,7537378,201,"-"
"SCO6779","MII48hvsMI12h",-1.436,0,7537178,7537378,201,"-"
"SCO6779","MII72hvsMI12h",-1.195,0,7537178,7537378,201,"-"
"SCO3367","MII24hvsMI12h",-1.702,0,3725598,3726185,588,"+"
"SCO3367","MII48hvsMI12h",-1.571,0,3725598,3726185,588,"+"
"SCO3367","MII72hvsMI12h",-1.195,0,3725598,3726185,588,"+"
"SCO4630","MII24hvsMI12h",-1.248,0,5051465,5052724,1260,"-"
"SCO4630","MII48hvsMI12h",-1.62,0,5051465,5052724,1260,"-"
"SCO4630","MII72hvsMI12h",-1.195,0,5051465,5052724,1260,"-"
"SCO6494","MII24hvsMI12h",-0.614,0,7187223,7187840,618,"+"
"SCO6494","MII48hvsMI12h",-0.896,0,7187223,7187840,618,"+"
"SCO6494","MII72hvsMI12h",-1.197,0,7187223,7187840,618,"+"
"SCO3362","MII24hvsMI12h",-0.946,0,3720696,3721331,636,"+"
"SCO3362","MII48hvsMI12h",-1.275,0,3720696,3721331,636,"+"
"SCO3362","MII72hvsMI12h",-1.197,0,3720696,3721331,636,"+"
"SCO4377","MII24hvsMI12h",-0.496,0,4790669,4792411,1743,"+"
"SCO4377","MII48hvsMI12h",-1.21,0,4790669,4792411,1743,"+"
"SCO4377","MII72hvsMI12h",-1.199,0,4790669,4792411,1743,"+"
"SCO6686","MII24hvsMI12h",-1.051,0,7427533,7428411,879,"+"
"SCO6686","MII48hvsMI12h",-1.421,0,7427533,7428411,879,"+"
"SCO6686","MII72hvsMI12h",-1.201,0,7427533,7428411,879,"+"
"SCO5646","MII24hvsMI12h",-0.781,0,6144349,6145470,1122,"+"
"SCO5646","MII48hvsMI12h",-0.834,0,6144349,6145470,1122,"+"
"SCO5646","MII72hvsMI12h",-1.202,0,6144349,6145470,1122,"+"
"SCO7571","MII24hvsMI12h",-0.603,0,8394291,8394704,414,"+"
"SCO7571","MII48hvsMI12h",-1.231,0,8394291,8394704,414,"+"
"SCO7571","MII72hvsMI12h",-1.202,0,8394291,8394704,414,"+"
"SCO1404","MII24hvsMI12h",-0.63,0,1491016,1494021,3006,"-"
"SCO1404","MII48hvsMI12h",-0.995,0,1491016,1494021,3006,"-"
"SCO1404","MII72hvsMI12h",-1.203,0,1491016,1494021,3006,"-"
"SCO1134","MII24hvsMI12h",-1.295,0,1192607,1193209,603,"-"
"SCO1134","MII48hvsMI12h",-1.179,0,1192607,1193209,603,"-"
"SCO1134","MII72hvsMI12h",-1.203,0,1192607,1193209,603,"-"
"SCO0795","MII24hvsMI12h",-1.348,0,841878,842372,495,"+"
"SCO0795","MII48hvsMI12h",-1.261,0,841878,842372,495,"+"
"SCO0795","MII72hvsMI12h",-1.214,0,841878,842372,495,"+"
"SCO2206","MII24hvsMI12h",-0.52,0,2371456,2371857,402,"+"
"SCO2206","MII48hvsMI12h",-1.186,0,2371456,2371857,402,"+"
"SCO2206","MII72hvsMI12h",-1.215,0,2371456,2371857,402,"+"
"SCO6403","MII24hvsMI12h",-0.828,0,7068218,7068598,381,"-"
"SCO6403","MII48hvsMI12h",-1.573,0,7068218,7068598,381,"-"
"SCO6403","MII72hvsMI12h",-1.217,0,7068218,7068598,381,"-"
"SCO4242","MII24hvsMI12h",0.812,0,4648427,4649833,1407,"-"
"SCO4242","MII48hvsMI12h",-1.288,0,4648427,4649833,1407,"-"
"SCO4242","MII72hvsMI12h",-1.218,0,4648427,4649833,1407,"-"
"SCO3564","MII24hvsMI12h",-1.56,0,3943390,3944814,1425,"+"
"SCO3564","MII48hvsMI12h",-1.446,0,3943390,3944814,1425,"+"
"SCO3564","MII72hvsMI12h",-1.218,0,3943390,3944814,1425,"+"
"SCO1193","MII24hvsMI12h",-0.715,0,1265170,1265739,570,"-"
"SCO1193","MII48hvsMI12h",-1.146,0,1265170,1265739,570,"-"
"SCO1193","MII72hvsMI12h",-1.228,0,1265170,1265739,570,"-"
"SCO3000","MII24hvsMI12h",-2.55,0,3274075,3274746,672,"-"
"SCO3000","MII48hvsMI12h",-1.924,0,3274075,3274746,672,"-"
"SCO3000","MII72hvsMI12h",-1.228,0,3274075,3274746,672,"-"
"SCO1875","MII24hvsMI12h",-0.593,0,2007938,2009392,1455,"+"
"SCO1875","MII48hvsMI12h",-1.511,0,2007938,2009392,1455,"+"
"SCO1875","MII72hvsMI12h",-1.239,0,2007938,2009392,1455,"+"
"SCO2352","MII24hvsMI12h",-2.556,0,2521928,2522161,234,"-"
"SCO2352","MII48hvsMI12h",-1.332,0,2521928,2522161,234,"-"
"SCO2352","MII72hvsMI12h",-1.24,0,2521928,2522161,234,"-"
"SCO7615","MII24hvsMI12h",-0.777,0,8442864,8443736,873,"+"
"SCO7615","MII48hvsMI12h",-0.85,0,8442864,8443736,873,"+"
"SCO7615","MII72hvsMI12h",-1.241,0,8442864,8443736,873,"+"
"SCO3278","MII24hvsMI12h",-0.749,0,3622465,3622593,129,"+"
"SCO3278","MII48hvsMI12h",-1.083,0,3622465,3622593,129,"+"
"SCO3278","MII72hvsMI12h",-1.242,0,3622465,3622593,129,"+"
"SCO5254","MII24hvsMI12h",-1.45,0,5714262,5714657,396,"-"
"SCO5254","MII48hvsMI12h",-2.459,0,5714262,5714657,396,"-"
"SCO5254","MII72hvsMI12h",-1.242,0,5714262,5714657,396,"-"
"SCO5566","MII24hvsMI12h",-1.85,0,6064343,6066571,2229,"+"
"SCO5566","MII48hvsMI12h",-1.598,0,6064343,6066571,2229,"+"
"SCO5566","MII72hvsMI12h",-1.245,0,6064343,6066571,2229,"+"
"SCO2136","MII24hvsMI12h",0.328,0,2297707,2298750,1044,"-"
"SCO2136","MII48hvsMI12h",-0.739,0,2297707,2298750,1044,"-"
"SCO2136","MII72hvsMI12h",-1.247,0,2297707,2298750,1044,"-"
"SCO4186","MII24hvsMI12h",-1.215,0,4595605,4596861,1257,"+"
"SCO4186","MII48hvsMI12h",-1.512,0,4595605,4596861,1257,"+"
"SCO4186","MII72hvsMI12h",-1.247,0,4595605,4596861,1257,"+"
"SCO1631","MII24hvsMI12h",-1.202,0,1745083,1747935,2853,"-"
"SCO1631","MII48hvsMI12h",-1.126,0,1745083,1747935,2853,"-"
"SCO1631","MII72hvsMI12h",-1.248,0,1745083,1747935,2853,"-"
"SCO4559","MII24hvsMI12h",-0.605,0,4976516,4977808,1293,"+"
"SCO4559","MII48hvsMI12h",-1.223,0,4976516,4977808,1293,"+"
"SCO4559","MII72hvsMI12h",-1.249,0,4976516,4977808,1293,"+"
"SCO0189","MII24hvsMI12h",-0.817,0,178519,180087,1569,"-"
"SCO0189","MII48hvsMI12h",-1.124,0,178519,180087,1569,"-"
"SCO0189","MII72hvsMI12h",-1.253,0,178519,180087,1569,"-"
"SCO5185","MII24hvsMI12h",-1.233,0,5641824,5643236,1413,"+"
"SCO5185","MII48hvsMI12h",-0.925,0,5641824,5643236,1413,"+"
"SCO5185","MII72hvsMI12h",-1.259,0,5641824,5643236,1413,"+"
"SCO3165","MII24hvsMI12h",-0.692,0,3466524,3467063,540,"-"
"SCO3165","MII48hvsMI12h",-1.028,0,3466524,3467063,540,"-"
"SCO3165","MII72hvsMI12h",-1.26,0,3466524,3467063,540,"-"
"SCO4145","MII24hvsMI12h",-0.772,0,4559965,4562289,2325,"-"
"SCO4145","MII48hvsMI12h",-1.095,0,4559965,4562289,2325,"-"
"SCO4145","MII72hvsMI12h",-1.26,0,4559965,4562289,2325,"-"
"SCO0428","MII24hvsMI12h",-0.886,0,445611,446144,534,"+"
"SCO0428","MII48hvsMI12h",-1.088,0,445611,446144,534,"+"
"SCO0428","MII72hvsMI12h",-1.261,0,445611,446144,534,"+"
"SCO7094","MII24hvsMI12h",-0.901,0,7884751,7885962,1212,"-"
"SCO7094","MII48hvsMI12h",-1.215,0,7884751,7885962,1212,"-"
"SCO7094","MII72hvsMI12h",-1.261,0,7884751,7885962,1212,"-"
"SCO4941","MII24hvsMI12h",-0.553,0,5375466,5375783,318,"-"
"SCO4941","MII48hvsMI12h",-1.298,0,5375466,5375783,318,"-"
"SCO4941","MII72hvsMI12h",-1.262,0,5375466,5375783,318,"-"
"SCO4493","MII24hvsMI12h",-0.549,0,4912701,4913204,504,"+"
"SCO4493","MII48hvsMI12h",-1.475,0,4912701,4913204,504,"+"
"SCO4493","MII72hvsMI12h",-1.263,0,4912701,4913204,504,"+"
"SCO2241","MII24hvsMI12h",1.033,0,2410423,2411784,1362,"+"
"SCO2241","MII48hvsMI12h",-1.09,0,2410423,2411784,1362,"+"
"SCO2241","MII72hvsMI12h",-1.264,0,2410423,2411784,1362,"+"
"SCO1506","MII24hvsMI12h",-1.059,0,1609885,1611240,1356,"-"
"SCO1506","MII48hvsMI12h",-1.047,0,1609885,1611240,1356,"-"
"SCO1506","MII72hvsMI12h",-1.266,0,1609885,1611240,1356,"-"
"SCO7271","MII24hvsMI12h",-0.97,0,8080134,8081093,960,"+"
"SCO7271","MII48hvsMI12h",-1.154,0,8080134,8081093,960,"+"
"SCO7271","MII72hvsMI12h",-1.267,0,8080134,8081093,960,"+"
"SCO2315","MII24hvsMI12h",-1.078,0,2486429,2486722,294,"+"
"SCO2315","MII48hvsMI12h",-1.069,0,2486429,2486722,294,"+"
"SCO2315","MII72hvsMI12h",-1.268,0,2486429,2486722,294,"+"
"SCO1680","MII24hvsMI12h",-1.194,0,1799183,1800580,1398,"+"
"SCO1680","MII48hvsMI12h",-1.42,0,1799183,1800580,1398,"+"
"SCO1680","MII72hvsMI12h",-1.27,0,1799183,1800580,1398,"+"
"SCO1663","MII24hvsMI12h",0.468,0,1783107,1784336,1230,"-"
"SCO1663","MII48hvsMI12h",-0.984,0,1783107,1784336,1230,"-"
"SCO1663","MII72hvsMI12h",-1.273,0,1783107,1784336,1230,"-"
"SCO6273","MII24hvsMI12h",-1.062,0,6900898,6907356,6459,"-"
"SCO6273","MII48hvsMI12h",-1.434,0,6900898,6907356,6459,"-"
"SCO6273","MII72hvsMI12h",-1.273,0,6900898,6907356,6459,"-"
"SCO4624","MII24hvsMI12h",-0.753,0,5047328,5047663,336,"-"
"SCO4624","MII48hvsMI12h",-1.024,0,5047328,5047663,336,"-"
"SCO4624","MII72hvsMI12h",-1.282,0,5047328,5047663,336,"-"
"SCO3686","MII24hvsMI12h",-1.496,0,4068136,4068669,534,"-"
"SCO3686","MII48hvsMI12h",-1.703,0,4068136,4068669,534,"-"
"SCO3686","MII72hvsMI12h",-1.282,0,4068136,4068669,534,"-"
"SCO2863","MII24hvsMI12h",-1.608,0,3118362,3121199,2838,"+"
"SCO2863","MII48hvsMI12h",-1.118,0,3118362,3121199,2838,"+"
"SCO2863","MII72hvsMI12h",-1.283,0,3118362,3121199,2838,"+"
"SCO4988","MII24hvsMI12h",-1.255,0,5427114,5428169,1056,"+"
"SCO4988","MII48hvsMI12h",-0.825,0,5427114,5428169,1056,"+"
"SCO4988","MII72hvsMI12h",-1.284,0,5427114,5428169,1056,"+"
"SCO6298","MII24hvsMI12h",-0.784,0,6957972,6958898,927,"-"
"SCO6298","MII48hvsMI12h",-1.074,0,6957972,6958898,927,"-"
"SCO6298","MII72hvsMI12h",-1.286,0,6957972,6958898,927,"-"
"SCO4483","MII24hvsMI12h",-0.824,0,4902880,4903482,603,"+"
"SCO4483","MII48hvsMI12h",-1.359,0,4902880,4903482,603,"+"
"SCO4483","MII72hvsMI12h",-1.289,0,4902880,4903482,603,"+"
"SCO1852","MII24hvsMI12h",-0.61,0,1984618,1986078,1461,"+"
"SCO1852","MII48hvsMI12h",-0.773,0,1984618,1986078,1461,"+"
"SCO1852","MII72hvsMI12h",-1.29,0,1984618,1986078,1461,"+"
"SCO0188","MII24hvsMI12h",-1.348,0,177493,178503,1011,"+"
"SCO0188","MII48hvsMI12h",-1.459,0,177493,178503,1011,"+"
"SCO0188","MII72hvsMI12h",-1.292,0,177493,178503,1011,"+"
"SCO4156","MII24hvsMI12h",-1.288,0,4573113,4573859,747,"-"
"SCO4156","MII48hvsMI12h",-1.341,0,4573113,4573859,747,"-"
"SCO4156","MII72hvsMI12h",-1.298,0,4573113,4573859,747,"-"
"SCO3890","MII24hvsMI12h",-0.812,0,4280583,4281551,969,"-"
"SCO3890","MII48hvsMI12h",-1.717,0,4280583,4281551,969,"-"
"SCO3890","MII72hvsMI12h",-1.299,0,4280583,4281551,969,"-"
"SCO2107","MII24hvsMI12h",-1.297,0,2264828,2266033,1206,"+"
"SCO2107","MII48hvsMI12h",-1.204,0,2264828,2266033,1206,"+"
"SCO2107","MII72hvsMI12h",-1.3,0,2264828,2266033,1206,"+"
"SCO5770","MII24hvsMI12h",-3.084,0,6307998,6308564,567,"+"
"SCO5770","MII48hvsMI12h",-1.821,0,6307998,6308564,567,"+"
"SCO5770","MII72hvsMI12h",-1.301,0,6307998,6308564,567,"+"
"SCO3897","MII24hvsMI12h",-1.569,0,4291764,4292357,594,"-"
"SCO3897","MII48hvsMI12h",-0.934,0,4291764,4292357,594,"-"
"SCO3897","MII72hvsMI12h",-1.303,0,4291764,4292357,594,"-"
"SCO3285","MII24hvsMI12h",-1.526,0,3628805,3634123,5319,"-"
"SCO3285","MII48hvsMI12h",-1.237,0,3628805,3634123,5319,"-"
"SCO3285","MII72hvsMI12h",-1.308,0,3628805,3634123,5319,"-"
"SCO2845","MII24hvsMI12h",-1.298,0,3104547,3104891,345,"-"
"SCO2845","MII48hvsMI12h",-1.022,0,3104547,3104891,345,"-"
"SCO2845","MII72hvsMI12h",-1.31,0,3104547,3104891,345,"-"
"SCO5285","MII24hvsMI12h",-1.843,0,5756807,5759230,2424,"+"
"SCO5285","MII48hvsMI12h",-2.118,0,5756807,5759230,2424,"+"
"SCO5285","MII72hvsMI12h",-1.31,0,5756807,5759230,2424,"+"
"SCO5769","MII24hvsMI12h",-3.107,0,6306654,6307778,1125,"+"
"SCO5769","MII48hvsMI12h",-2.102,0,6306654,6307778,1125,"+"
"SCO5769","MII72hvsMI12h",-1.311,0,6306654,6307778,1125,"+"
"SCO4313","MII24hvsMI12h",-1.231,0,4724955,4725605,651,"+"
"SCO4313","MII48hvsMI12h",-1.242,0,4724955,4725605,651,"+"
"SCO4313","MII72hvsMI12h",-1.313,0,4724955,4725605,651,"+"
"SCO6267","MII24hvsMI12h",-1.75,0,6892353,6893207,855,"+"
"SCO6267","MII48hvsMI12h",-0.661,0,6892353,6893207,855,"+"
"SCO6267","MII72hvsMI12h",-1.315,0,6892353,6893207,855,"+"
"SCO1785","MII24hvsMI12h",1.327,0,1908769,1909674,906,"-"
"SCO1785","MII48hvsMI12h",-1.127,0,1908769,1909674,906,"-"
"SCO1785","MII72hvsMI12h",-1.32,0,1908769,1909674,906,"-"
"SCO1935","MII24hvsMI12h",-0.633,0,2066713,2068800,2088,"+"
"SCO1935","MII48hvsMI12h",-1.271,0,2066713,2068800,2088,"+"
"SCO1935","MII72hvsMI12h",-1.322,0,2066713,2068800,2088,"+"
"SCO6199","MII24hvsMI12h",0.519,0,6812417,6814648,2232,"+"
"SCO6199","MII48hvsMI12h",-0.949,0,6812417,6814648,2232,"+"
"SCO6199","MII72hvsMI12h",-1.337,0,6812417,6814648,2232,"+"
"SCO7061","MII24hvsMI12h",-1.171,0,7849651,7850187,537,"-"
"SCO7061","MII48hvsMI12h",-1.503,0,7849651,7850187,537,"-"
"SCO7061","MII72hvsMI12h",-1.342,0,7849651,7850187,537,"-"
"SCO2781","MII24hvsMI12h",-0.478,0,3034632,3035477,846,"+"
"SCO2781","MII48hvsMI12h",-1.453,0,3034632,3035477,846,"+"
"SCO2781","MII72hvsMI12h",-1.343,0,3034632,3035477,846,"+"
"SCO1856","MII24hvsMI12h",-0.838,0,1988469,1989701,1233,"+"
"SCO1856","MII48hvsMI12h",-1.012,0,1988469,1989701,1233,"+"
"SCO1856","MII72hvsMI12h",-1.345,0,1988469,1989701,1233,"+"
"SCO0133","MII24hvsMI12h",-0.931,0,125625,126005,381,"-"
"SCO0133","MII48hvsMI12h",-1.345,0,125625,126005,381,"-"
"SCO0133","MII72hvsMI12h",-1.345,0,125625,126005,381,"-"
"SCO4004","MII24hvsMI12h",-1.191,0,4397691,4397855,165,"-"
"SCO4004","MII48hvsMI12h",-1.418,0,4397691,4397855,165,"-"
"SCO4004","MII72hvsMI12h",-1.347,0,4397691,4397855,165,"-"
"SCO5657","MII24hvsMI12h",-1.37,0,6156130,6157569,1440,"+"
"SCO5657","MII48hvsMI12h",-1.36,0,6156130,6157569,1440,"+"
"SCO5657","MII72hvsMI12h",-1.353,0,6156130,6157569,1440,"+"
"SCO4308","MII24hvsMI12h",-1.248,0,4721346,4722308,963,"-"
"SCO4308","MII48hvsMI12h",-1.204,0,4721346,4722308,963,"-"
"SCO4308","MII72hvsMI12h",-1.354,0,4721346,4722308,963,"-"
"SCO7157","MII24hvsMI12h",-0.834,0,7950950,7951531,582,"-"
"SCO7157","MII48hvsMI12h",-1.361,0,7950950,7951531,582,"-"
"SCO7157","MII72hvsMI12h",-1.357,0,7950950,7951531,582,"-"
"SCO1409","MII24hvsMI12h",-0.898,0,1502793,1504319,1527,"-"
"SCO1409","MII48hvsMI12h",-1.165,0,1502793,1504319,1527,"-"
"SCO1409","MII72hvsMI12h",-1.359,0,1502793,1504319,1527,"-"
"SCO4919","MII24hvsMI12h",-0.808,0,5352587,5354014,1428,"+"
"SCO4919","MII48hvsMI12h",-1.612,0,5352587,5354014,1428,"+"
"SCO4919","MII72hvsMI12h",-1.359,0,5352587,5354014,1428,"+"
"SCO2212","MII24hvsMI12h",-1.317,0,2376423,2376545,123,"+"
"SCO2212","MII48hvsMI12h",-0.989,0,2376423,2376545,123,"+"
"SCO2212","MII72hvsMI12h",-1.362,0,2376423,2376545,123,"+"
