"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO6145","56h.p.BH.DargR.M145",0.42225,0,6744922,6746640,1719,"+"
"SCO6145","66h.p.BH.DargR.M145",0.003507,0,6744922,6746640,1719,"+"
"SCO6155","32h.DargR.M145",0.057,0,6756908,6758650,1743,"+"
"SCO6155","42h.DargR.M145",0.917,0,6756908,6758650,1743,"+"
"SCO6155","49h.DargR.M145",0.037,0,6756908,6758650,1743,"+"
"SCO6155","56h.DargR.M145",-0.152,0,6756908,6758650,1743,"+"
"SCO6155","66h.DargR.M145",-0.197,0,6756908,6758650,1743,"+"
"SCO6155","32h.p.BH.DargR.M145",0.999071,0,6756908,6758650,1743,"+"
"SCO6155","42h.p.BH.DargR.M145",0.002809,0,6756908,6758650,1743,"+"
"SCO6155","49h.p.BH.DargR.M145",0.922386,0,6756908,6758650,1743,"+"
"SCO6155","56h.p.BH.DargR.M145",0.797192,0,6756908,6758650,1743,"+"
"SCO6155","66h.p.BH.DargR.M145",0.700855,0,6756908,6758650,1743,"+"
"SCO6156","32h.DargR.M145",-0.09,0,6758794,6759201,408,"+"
"SCO6156","42h.DargR.M145",0.362,0,6758794,6759201,408,"+"
"SCO6156","49h.DargR.M145",-0.269,0,6758794,6759201,408,"+"
"SCO6156","56h.DargR.M145",-0.38,0,6758794,6759201,408,"+"
"SCO6156","66h.DargR.M145",-1.432,0,6758794,6759201,408,"+"
"SCO6156","32h.p.BH.DargR.M145",0.999071,0,6758794,6759201,408,"+"
"SCO6156","42h.p.BH.DargR.M145",0.322734,0,6758794,6759201,408,"+"
"SCO6156","49h.p.BH.DargR.M145",0.442388,0,6758794,6759201,408,"+"
"SCO6156","56h.p.BH.DargR.M145",0.459028,0,6758794,6759201,408,"+"
"SCO6156","66h.p.BH.DargR.M145",0.000116,0,6758794,6759201,408,"+"
"SCO6159","32h.DargR.M145",0.801,0,6761595,6762416,822,"+"
"SCO6159","42h.DargR.M145",0.982,0,6761595,6762416,822,"+"
"SCO6159","49h.DargR.M145",0.788,0,6761595,6762416,822,"+"
"SCO6159","56h.DargR.M145",0.262,0,6761595,6762416,822,"+"
"SCO6159","66h.DargR.M145",0.288,0,6761595,6762416,822,"+"
"SCO6159","32h.p.BH.DargR.M145",0.009517,0,6761595,6762416,822,"+"
"SCO6159","42h.p.BH.DargR.M145",0.000603,0,6761595,6762416,822,"+"
"SCO6159","49h.p.BH.DargR.M145",0.006177,0,6761595,6762416,822,"+"
"SCO6159","56h.p.BH.DargR.M145",0.549965,0,6761595,6762416,822,"+"
"SCO6159","66h.p.BH.DargR.M145",0.43168,0,6761595,6762416,822,"+"
"SCO6160","32h.DargR.M145",0.149,0,6762662,6765049,2388,"-"
"SCO6160","42h.DargR.M145",1.275,0,6762662,6765049,2388,"-"
"SCO6160","49h.DargR.M145",0.384,0,6762662,6765049,2388,"-"
"SCO6160","56h.DargR.M145",0.239,0,6762662,6765049,2388,"-"
"SCO6160","66h.DargR.M145",0.061,0,6762662,6765049,2388,"-"
"SCO6160","32h.p.BH.DargR.M145",0.994786,0,6762662,6765049,2388,"-"
"SCO6160","42h.p.BH.DargR.M145",0.0098,0,6762662,6765049,2388,"-"
"SCO6160","49h.p.BH.DargR.M145",0.453132,0,6762662,6765049,2388,"-"
"SCO6160","56h.p.BH.DargR.M145",0.803515,0,6762662,6765049,2388,"-"
"SCO6160","66h.p.BH.DargR.M145",0.962634,0,6762662,6765049,2388,"-"
"SCO6162","32h.DargR.M145",0.426,0,6765623,6766405,783,"-"
"SCO6162","42h.DargR.M145",2.574,0,6765623,6766405,783,"-"
"SCO6162","49h.DargR.M145",0.943,0,6765623,6766405,783,"-"
"SCO6162","56h.DargR.M145",0.414,0,6765623,6766405,783,"-"
"SCO6162","66h.DargR.M145",0.222,0,6765623,6766405,783,"-"
"SCO6162","32h.p.BH.DargR.M145",0.650243,0,6765623,6766405,783,"-"
"SCO6162","42h.p.BH.DargR.M145",2e-06,0,6765623,6766405,783,"-"
"SCO6162","49h.p.BH.DargR.M145",0.030532,0,6765623,6766405,783,"-"
"SCO6162","56h.p.BH.DargR.M145",0.556944,0,6765623,6766405,783,"-"
"SCO6162","66h.p.BH.DargR.M145",0.796553,0,6765623,6766405,783,"-"
"SCO6163","32h.DargR.M145",0.153,0,6766414,6767325,912,"-"
"SCO6163","42h.DargR.M145",1.545,0,6766414,6767325,912,"-"
"SCO6163","49h.DargR.M145",0.191,0,6766414,6767325,912,"-"
"SCO6163","56h.DargR.M145",0.211,0,6766414,6767325,912,"-"
"SCO6163","66h.DargR.M145",0.072,0,6766414,6767325,912,"-"
"SCO6163","32h.p.BH.DargR.M145",0.976183,0,6766414,6767325,912,"-"
"SCO6163","42h.p.BH.DargR.M145",0.000236,0,6766414,6767325,912,"-"
"SCO6163","49h.p.BH.DargR.M145",0.659943,0,6766414,6767325,912,"-"
"SCO6163","56h.p.BH.DargR.M145",0.780404,0,6766414,6767325,912,"-"
"SCO6163","66h.p.BH.DargR.M145",0.947298,0,6766414,6767325,912,"-"
"SCO6164","32h.DargR.M145",0.182,0,6767705,6768031,327,"+"
"SCO6164","42h.DargR.M145",6.492,0,6767705,6768031,327,"+"
"SCO6164","49h.DargR.M145",3.553,0,6767705,6768031,327,"+"
"SCO6164","56h.DargR.M145",1.798,0,6767705,6768031,327,"+"
"SCO6164","66h.DargR.M145",0.048,0,6767705,6768031,327,"+"
"SCO6164","32h.p.BH.DargR.M145",0.999071,0,6767705,6768031,327,"+"
"SCO6164","42h.p.BH.DargR.M145",0,0,6767705,6768031,327,"+"
"SCO6164","49h.p.BH.DargR.M145",0.000125,0,6767705,6768031,327,"+"
"SCO6164","56h.p.BH.DargR.M145",0.063074,0,6767705,6768031,327,"+"
"SCO6164","66h.p.BH.DargR.M145",0.983653,0,6767705,6768031,327,"+"
"SCO6165","32h.DargR.M145",0.201,0,6768101,6768478,378,"+"
"SCO6165","42h.DargR.M145",4.065,0,6768101,6768478,378,"+"
"SCO6165","49h.DargR.M145",2.43,0,6768101,6768478,378,"+"
"SCO6165","56h.DargR.M145",0.365,0,6768101,6768478,378,"+"
"SCO6165","66h.DargR.M145",-0.21,0,6768101,6768478,378,"+"
"SCO6165","32h.p.BH.DargR.M145",0.999071,0,6768101,6768478,378,"+"
"SCO6165","42h.p.BH.DargR.M145",6e-06,0,6768101,6768478,378,"+"
"SCO6165","49h.p.BH.DargR.M145",0.003062,0,6768101,6768478,378,"+"
"SCO6165","56h.p.BH.DargR.M145",0.811355,0,6768101,6768478,378,"+"
"SCO6165","66h.p.BH.DargR.M145",0.911061,0,6768101,6768478,378,"+"
"SCO6166","32h.DargR.M145",0.062,0,6768481,6769299,819,"+"
"SCO6166","42h.DargR.M145",2.311,0,6768481,6769299,819,"+"
"SCO6166","49h.DargR.M145",1.306,0,6768481,6769299,819,"+"
"SCO6166","56h.DargR.M145",0.01,0,6768481,6769299,819,"+"
"SCO6166","66h.DargR.M145",-0.14,0,6768481,6769299,819,"+"
"SCO6166","32h.p.BH.DargR.M145",0.999071,0,6768481,6769299,819,"+"
"SCO6166","42h.p.BH.DargR.M145",7.1e-05,0,6768481,6769299,819,"+"
"SCO6166","49h.p.BH.DargR.M145",0.015607,0,6768481,6769299,819,"+"
"SCO6166","56h.p.BH.DargR.M145",0.995028,0,6768481,6769299,819,"+"
"SCO6166","66h.p.BH.DargR.M145",0.915701,0,6768481,6769299,819,"+"
"SCO6170","32h.DargR.M145",0.235,0,6773787,6774677,891,"+"
"SCO6170","42h.DargR.M145",0.543,0,6773787,6774677,891,"+"
"SCO6170","49h.DargR.M145",0.633,0,6773787,6774677,891,"+"
"SCO6170","56h.DargR.M145",0.282,0,6773787,6774677,891,"+"
"SCO6170","66h.DargR.M145",0.093,0,6773787,6774677,891,"+"
"SCO6170","32h.p.BH.DargR.M145",0.548784,0,6773787,6774677,891,"+"
"SCO6170","42h.p.BH.DargR.M145",0.011151,0,6773787,6774677,891,"+"
"SCO6170","49h.p.BH.DargR.M145",0.004703,0,6773787,6774677,891,"+"
"SCO6170","56h.p.BH.DargR.M145",0.356869,0,6773787,6774677,891,"+"
"SCO6170","66h.p.BH.DargR.M145",0.835684,0,6773787,6774677,891,"+"
"SCO6180","32h.DargR.M145",0.225,0,6785096,6786736,1641,"+"
"SCO6180","42h.DargR.M145",1.275,0,6785096,6786736,1641,"+"
"SCO6180","49h.DargR.M145",1.786,0,6785096,6786736,1641,"+"
"SCO6180","56h.DargR.M145",1.779,0,6785096,6786736,1641,"+"
"SCO6180","66h.DargR.M145",1.527,0,6785096,6786736,1641,"+"
"SCO6180","32h.p.BH.DargR.M145",0.571611,0,6785096,6786736,1641,"+"
"SCO6180","42h.p.BH.DargR.M145",1e-06,0,6785096,6786736,1641,"+"
"SCO6180","49h.p.BH.DargR.M145",0,0,6785096,6786736,1641,"+"
"SCO6180","56h.p.BH.DargR.M145",0,0,6785096,6786736,1641,"+"
"SCO6180","66h.p.BH.DargR.M145",0,0,6785096,6786736,1641,"+"
"SCO6181","32h.DargR.M145",0.047,0,6786733,6787767,1035,"+"
"SCO6181","42h.DargR.M145",0.777,0,6786733,6787767,1035,"+"
"SCO6181","49h.DargR.M145",1.267,0,6786733,6787767,1035,"+"
"SCO6181","56h.DargR.M145",1.303,0,6786733,6787767,1035,"+"
"SCO6181","66h.DargR.M145",1.058,0,6786733,6787767,1035,"+"
"SCO6181","32h.p.BH.DargR.M145",0.999071,0,6786733,6787767,1035,"+"
"SCO6181","42h.p.BH.DargR.M145",0.001491,0,6786733,6787767,1035,"+"
"SCO6181","49h.p.BH.DargR.M145",9e-06,0,6786733,6787767,1035,"+"
"SCO6181","56h.p.BH.DargR.M145",8e-06,0,6786733,6787767,1035,"+"
"SCO6181","66h.p.BH.DargR.M145",7.1e-05,0,6786733,6787767,1035,"+"
"SCO6182","32h.DargR.M145",0.148,0,6787764,6788621,858,"+"
"SCO6182","42h.DargR.M145",0.396,0,6787764,6788621,858,"+"
"SCO6182","49h.DargR.M145",0.682,0,6787764,6788621,858,"+"
"SCO6182","56h.DargR.M145",1.108,0,6787764,6788621,858,"+"
"SCO6182","66h.DargR.M145",0.695,0,6787764,6788621,858,"+"
"SCO6182","32h.p.BH.DargR.M145",0.821787,0,6787764,6788621,858,"+"
"SCO6182","42h.p.BH.DargR.M145",0.060769,0,6787764,6788621,858,"+"
"SCO6182","49h.p.BH.DargR.M145",0.002187,0,6787764,6788621,858,"+"
"SCO6182","56h.p.BH.DargR.M145",1.2e-05,0,6787764,6788621,858,"+"
"SCO6182","66h.p.BH.DargR.M145",0.001564,0,6787764,6788621,858,"+"
"SCO6183","32h.DargR.M145",0.325,0,6788618,6789625,1008,"+"
"SCO6183","42h.DargR.M145",0.084,0,6788618,6789625,1008,"+"
"SCO6183","49h.DargR.M145",1.086,0,6788618,6789625,1008,"+"
"SCO6183","56h.DargR.M145",1.551,0,6788618,6789625,1008,"+"
"SCO6183","66h.DargR.M145",1.017,0,6788618,6789625,1008,"+"
"SCO6183","32h.p.BH.DargR.M145",0.492025,0,6788618,6789625,1008,"+"
"SCO6183","42h.p.BH.DargR.M145",0.817142,0,6788618,6789625,1008,"+"
"SCO6183","49h.p.BH.DargR.M145",0.00037,0,6788618,6789625,1008,"+"
"SCO6183","56h.p.BH.DargR.M145",5e-06,0,6788618,6789625,1008,"+"
"SCO6183","66h.p.BH.DargR.M145",0.00059,0,6788618,6789625,1008,"+"
"SCO6185","32h.DargR.M145",0.361,0,6790569,6791789,1221,"+"
"SCO6185","42h.DargR.M145",1.704,0,6790569,6791789,1221,"+"
"SCO6185","49h.DargR.M145",2.092,0,6790569,6791789,1221,"+"
"SCO6185","56h.DargR.M145",1.867,0,6790569,6791789,1221,"+"
"SCO6185","66h.DargR.M145",1.2,0,6790569,6791789,1221,"+"
"SCO6185","32h.p.BH.DargR.M145",0.341283,0,6790569,6791789,1221,"+"
"SCO6185","42h.p.BH.DargR.M145",0,0,6790569,6791789,1221,"+"
"SCO6185","49h.p.BH.DargR.M145",0,0,6790569,6791789,1221,"+"
"SCO6185","56h.p.BH.DargR.M145",0,0,6790569,6791789,1221,"+"
"SCO6185","66h.p.BH.DargR.M145",3.4e-05,0,6790569,6791789,1221,"+"
"SCO6186","32h.DargR.M145",0.592,0,6791786,6792481,696,"+"
"SCO6186","42h.DargR.M145",0.846,0,6791786,6792481,696,"+"
"SCO6186","49h.DargR.M145",1.2,0,6791786,6792481,696,"+"
"SCO6186","56h.DargR.M145",0.942,0,6791786,6792481,696,"+"
"SCO6186","66h.DargR.M145",0.746,0,6791786,6792481,696,"+"
"SCO6186","32h.p.BH.DargR.M145",0.148154,0,6791786,6792481,696,"+"
"SCO6186","42h.p.BH.DargR.M145",0.008877,0,6791786,6792481,696,"+"
"SCO6186","49h.p.BH.DargR.M145",0.000646,0,6791786,6792481,696,"+"
"SCO6186","56h.p.BH.DargR.M145",0.0095,0,6791786,6792481,696,"+"
"SCO6186","66h.p.BH.DargR.M145",0.025245,0,6791786,6792481,696,"+"
"SCO6187","32h.DargR.M145",0.313,0,6792478,6793869,1392,"+"
"SCO6187","42h.DargR.M145",0.338,0,6792478,6793869,1392,"+"
"SCO6187","49h.DargR.M145",0.943,0,6792478,6793869,1392,"+"
"SCO6187","56h.DargR.M145",0.896,0,6792478,6793869,1392,"+"
"SCO6187","66h.DargR.M145",0.213,0,6792478,6793869,1392,"+"
"SCO6187","32h.p.BH.DargR.M145",0.573346,0,6792478,6793869,1392,"+"
"SCO6187","42h.p.BH.DargR.M145",0.286427,0,6792478,6793869,1392,"+"
"SCO6187","49h.p.BH.DargR.M145",0.002509,0,6792478,6793869,1392,"+"
"SCO6187","56h.p.BH.DargR.M145",0.006839,0,6792478,6793869,1392,"+"
"SCO6187","66h.p.BH.DargR.M145",0.651664,0,6792478,6793869,1392,"+"
"SCO6188","32h.DargR.M145",0.087,0,6793866,6795566,1701,"+"
"SCO6188","42h.DargR.M145",0.44,0,6793866,6795566,1701,"+"
"SCO6188","49h.DargR.M145",0.826,0,6793866,6795566,1701,"+"
"SCO6188","56h.DargR.M145",0.766,0,6793866,6795566,1701,"+"
"SCO6188","66h.DargR.M145",0.627,0,6793866,6795566,1701,"+"
"SCO6188","32h.p.BH.DargR.M145",0.990001,0,6793866,6795566,1701,"+"
"SCO6188","42h.p.BH.DargR.M145",0.111416,0,6793866,6795566,1701,"+"
"SCO6188","49h.p.BH.DargR.M145",0.00373,0,6793866,6795566,1701,"+"
"SCO6188","56h.p.BH.DargR.M145",0.011445,0,6793866,6795566,1701,"+"
"SCO6188","66h.p.BH.DargR.M145",0.023909,0,6793866,6795566,1701,"+"
"SCO6193","32h.DargR.M145",-0.144,0,6800241,6803072,2832,"-"
"SCO6193","42h.DargR.M145",-0.404,0,6800241,6803072,2832,"-"
"SCO6193","49h.DargR.M145",-0.117,0,6800241,6803072,2832,"-"
"SCO6193","56h.DargR.M145",-0.022,0,6800241,6803072,2832,"-"
"SCO6193","66h.DargR.M145",0.025,0,6800241,6803072,2832,"-"
"SCO6193","32h.p.BH.DargR.M145",0.590446,0,6800241,6803072,2832,"-"
"SCO6193","42h.p.BH.DargR.M145",0.003972,0,6800241,6803072,2832,"-"
"SCO6193","49h.p.BH.DargR.M145",0.411417,0,6800241,6803072,2832,"-"
"SCO6193","56h.p.BH.DargR.M145",0.950978,0,6800241,6803072,2832,"-"
"SCO6193","66h.p.BH.DargR.M145",0.947298,0,6800241,6803072,2832,"-"
"SCO6195","32h.DargR.M145",0.443,0,6804196,6805872,1677,"+"
"SCO6195","42h.DargR.M145",1.46,0,6804196,6805872,1677,"+"
"SCO6195","49h.DargR.M145",0.136,0,6804196,6805872,1677,"+"
"SCO6195","56h.DargR.M145",-0.585,0,6804196,6805872,1677,"+"
"SCO6195","66h.DargR.M145",-0.363,0,6804196,6805872,1677,"+"
"SCO6195","32h.p.BH.DargR.M145",0.620451,0,6804196,6805872,1677,"+"
"SCO6195","42h.p.BH.DargR.M145",0.001363,0,6804196,6805872,1677,"+"
"SCO6195","49h.p.BH.DargR.M145",0.789047,0,6804196,6805872,1677,"+"
"SCO6195","56h.p.BH.DargR.M145",0.356869,0,6804196,6805872,1677,"+"
"SCO6195","66h.p.BH.DargR.M145",0.583234,0,6804196,6805872,1677,"+"
"SCO6196","32h.DargR.M145",0.302,0,6805869,6807494,1626,"+"
"SCO6196","42h.DargR.M145",0.936,0,6805869,6807494,1626,"+"
"SCO6196","49h.DargR.M145",0.114,0,6805869,6807494,1626,"+"
"SCO6196","56h.DargR.M145",-0.4,0,6805869,6807494,1626,"+"
"SCO6196","66h.DargR.M145",-0.494,0,6805869,6807494,1626,"+"
"SCO6196","32h.p.BH.DargR.M145",0.728998,0,6805869,6807494,1626,"+"
"SCO6196","42h.p.BH.DargR.M145",0.009183,0,6805869,6807494,1626,"+"
"SCO6196","49h.p.BH.DargR.M145",0.781282,0,6805869,6807494,1626,"+"
"SCO6196","56h.p.BH.DargR.M145",0.461825,0,6805869,6807494,1626,"+"
"SCO6196","66h.p.BH.DargR.M145",0.232354,0,6805869,6807494,1626,"+"
"SCO6201","32h.DargR.M145",1.001,0,6815497,6817281,1785,"+"
"SCO6201","42h.DargR.M145",1.474,0,6815497,6817281,1785,"+"
"SCO6201","49h.DargR.M145",2.049,0,6815497,6817281,1785,"+"
"SCO6201","56h.DargR.M145",2.131,0,6815497,6817281,1785,"+"
"SCO6201","66h.DargR.M145",2.226,0,6815497,6817281,1785,"+"
"SCO6201","32h.p.BH.DargR.M145",0.000164,0,6815497,6817281,1785,"+"
"SCO6201","42h.p.BH.DargR.M145",0,0,6815497,6817281,1785,"+"
"SCO6201","49h.p.BH.DargR.M145",0,0,6815497,6817281,1785,"+"
"SCO6201","56h.p.BH.DargR.M145",0,0,6815497,6817281,1785,"+"
"SCO6201","66h.p.BH.DargR.M145",0,0,6815497,6817281,1785,"+"
"SCO6203","32h.DargR.M145",0.746,0,6818162,6818500,339,"-"
"SCO6203","42h.DargR.M145",0.81,0,6818162,6818500,339,"-"
"SCO6203","49h.DargR.M145",0.989,0,6818162,6818500,339,"-"
"SCO6203","56h.DargR.M145",0.596,0,6818162,6818500,339,"-"
"SCO6203","66h.DargR.M145",0.68,0,6818162,6818500,339,"-"
"SCO6203","32h.p.BH.DargR.M145",0.048474,0,6818162,6818500,339,"-"
"SCO6203","42h.p.BH.DargR.M145",0.01265,0,6818162,6818500,339,"-"
"SCO6203","49h.p.BH.DargR.M145",0.003788,0,6818162,6818500,339,"-"
"SCO6203","56h.p.BH.DargR.M145",0.139771,0,6818162,6818500,339,"-"
"SCO6203","66h.p.BH.DargR.M145",0.045474,0,6818162,6818500,339,"-"
"SCO6204","32h.DargR.M145",0.631,0,6818863,6820326,1464,"-"
"SCO6204","42h.DargR.M145",2.293,0,6818863,6820326,1464,"-"
"SCO6204","49h.DargR.M145",1.122,0,6818863,6820326,1464,"-"
"SCO6204","56h.DargR.M145",0.938,0,6818863,6820326,1464,"-"
"SCO6204","66h.DargR.M145",0.674,0,6818863,6820326,1464,"-"
"SCO6204","32h.p.BH.DargR.M145",0.382163,0,6818863,6820326,1464,"-"
"SCO6204","42h.p.BH.DargR.M145",1.4e-05,0,6818863,6820326,1464,"-"
"SCO6204","49h.p.BH.DargR.M145",0.016744,0,6818863,6820326,1464,"-"
"SCO6204","56h.p.BH.DargR.M145",0.091751,0,6818863,6820326,1464,"-"
"SCO6204","66h.p.BH.DargR.M145",0.206793,0,6818863,6820326,1464,"-"
"SCO6205","32h.DargR.M145",0.844,0,6820531,6821421,891,"-"
"SCO6205","42h.DargR.M145",1.193,0,6820531,6821421,891,"-"
"SCO6205","49h.DargR.M145",1.238,0,6820531,6821421,891,"-"
"SCO6205","56h.DargR.M145",1.407,0,6820531,6821421,891,"-"
"SCO6205","66h.DargR.M145",1.455,0,6820531,6821421,891,"-"
"SCO6205","32h.p.BH.DargR.M145",0.003429,0,6820531,6821421,891,"-"
"SCO6205","42h.p.BH.DargR.M145",3e-05,0,6820531,6821421,891,"-"
"SCO6205","49h.p.BH.DargR.M145",3.1e-05,0,6820531,6821421,891,"-"
"SCO6205","56h.p.BH.DargR.M145",8e-06,0,6820531,6821421,891,"-"
"SCO6205","66h.p.BH.DargR.M145",3e-06,0,6820531,6821421,891,"-"
"SCO6206","32h.DargR.M145",1.375,0,6821469,6822308,840,"-"
"SCO6206","42h.DargR.M145",2.419,0,6821469,6822308,840,"-"
"SCO6206","49h.DargR.M145",2.192,0,6821469,6822308,840,"-"
"SCO6206","56h.DargR.M145",2.44,0,6821469,6822308,840,"-"
"SCO6206","66h.DargR.M145",2.256,0,6821469,6822308,840,"-"
"SCO6206","32h.p.BH.DargR.M145",8.7e-05,0,6821469,6822308,840,"-"
"SCO6206","42h.p.BH.DargR.M145",0,0,6821469,6822308,840,"-"
"SCO6206","49h.p.BH.DargR.M145",0,0,6821469,6822308,840,"-"
"SCO6206","56h.p.BH.DargR.M145",0,0,6821469,6822308,840,"-"
"SCO6206","66h.p.BH.DargR.M145",0,0,6821469,6822308,840,"-"
"SCO6219","32h.DargR.M145",0.158,0,6832135,6835920,3786,"+"
"SCO6219","42h.DargR.M145",-0.276,0,6832135,6835920,3786,"+"
"SCO6219","49h.DargR.M145",0.291,0,6832135,6835920,3786,"+"
"SCO6219","56h.DargR.M145",0.537,0,6832135,6835920,3786,"+"
"SCO6219","66h.DargR.M145",0.882,0,6832135,6835920,3786,"+"
"SCO6219","32h.p.BH.DargR.M145",0.849674,0,6832135,6835920,3786,"+"
"SCO6219","42h.p.BH.DargR.M145",0.276226,0,6832135,6835920,3786,"+"
"SCO6219","49h.p.BH.DargR.M145",0.214803,0,6832135,6835920,3786,"+"
"SCO6219","56h.p.BH.DargR.M145",0.050663,0,6832135,6835920,3786,"+"
"SCO6219","66h.p.BH.DargR.M145",0.000506,0,6832135,6835920,3786,"+"
"SCO6220","32h.DargR.M145",0.201,0,6836057,6842608,6552,"+"
"SCO6220","42h.DargR.M145",-0.225,0,6836057,6842608,6552,"+"
"SCO6220","49h.DargR.M145",0.342,0,6836057,6842608,6552,"+"
"SCO6220","56h.DargR.M145",0.508,0,6836057,6842608,6552,"+"
"SCO6220","66h.DargR.M145",0.732,0,6836057,6842608,6552,"+"
"SCO6220","32h.p.BH.DargR.M145",0.656084,0,6836057,6842608,6552,"+"
"SCO6220","42h.p.BH.DargR.M145",0.330181,0,6836057,6842608,6552,"+"
"SCO6220","49h.p.BH.DargR.M145",0.098045,0,6836057,6842608,6552,"+"
"SCO6220","56h.p.BH.DargR.M145",0.036126,0,6836057,6842608,6552,"+"
"SCO6220","66h.p.BH.DargR.M145",0.001054,0,6836057,6842608,6552,"+"
"SCO6224","32h.DargR.M145",-0.567,0,6845172,6845987,816,"-"
"SCO6224","42h.DargR.M145",-0.964,0,6845172,6845987,816,"-"
"SCO6224","49h.DargR.M145",-0.833,0,6845172,6845987,816,"-"
"SCO6224","56h.DargR.M145",-0.313,0,6845172,6845987,816,"-"
"SCO6224","66h.DargR.M145",-0.363,0,6845172,6845987,816,"-"
"SCO6224","32h.p.BH.DargR.M145",0.049281,0,6845172,6845987,816,"-"
"SCO6224","42h.p.BH.DargR.M145",0.00022,0,6845172,6845987,816,"-"
"SCO6224","49h.p.BH.DargR.M145",0.001637,0,6845172,6845987,816,"-"
"SCO6224","56h.p.BH.DargR.M145",0.385063,0,6845172,6845987,816,"-"
"SCO6224","66h.p.BH.DargR.M145",0.196414,0,6845172,6845987,816,"-"
"SCO6225","32h.DargR.M145",-0.896,0,6845987,6847252,1266,"-"
"SCO6225","42h.DargR.M145",-1.291,0,6845987,6847252,1266,"-"
"SCO6225","49h.DargR.M145",-0.801,0,6845987,6847252,1266,"-"
"SCO6225","56h.DargR.M145",-0.37,0,6845987,6847252,1266,"-"
"SCO6225","66h.DargR.M145",-0.098,0,6845987,6847252,1266,"-"
"SCO6225","32h.p.BH.DargR.M145",0.008702,0,6845987,6847252,1266,"-"
"SCO6225","42h.p.BH.DargR.M145",8.7e-05,0,6845987,6847252,1266,"-"
"SCO6225","49h.p.BH.DargR.M145",0.010368,0,6845987,6847252,1266,"-"
"SCO6225","56h.p.BH.DargR.M145",0.411368,0,6845987,6847252,1266,"-"
"SCO6225","66h.p.BH.DargR.M145",0.889535,0,6845987,6847252,1266,"-"
"SCO6233","32h.DargR.M145",-0.288,0,6857160,6858188,1029,"+"
"SCO6233","42h.DargR.M145",-0.796,0,6857160,6858188,1029,"+"
"SCO6233","49h.DargR.M145",-0.352,0,6857160,6858188,1029,"+"
"SCO6233","56h.DargR.M145",-0.18,0,6857160,6858188,1029,"+"
"SCO6233","66h.DargR.M145",-0.13,0,6857160,6858188,1029,"+"
"SCO6233","32h.p.BH.DargR.M145",0.446951,0,6857160,6858188,1029,"+"
"SCO6233","42h.p.BH.DargR.M145",0.000967,0,6857160,6858188,1029,"+"
"SCO6233","49h.p.BH.DargR.M145",0.122051,0,6857160,6858188,1029,"+"
"SCO6233","56h.p.BH.DargR.M145",0.63887,0,6857160,6858188,1029,"+"
"SCO6233","66h.p.BH.DargR.M145",0.760321,0,6857160,6858188,1029,"+"
"SCO6234","32h.DargR.M145",-0.12,0,6858440,6859594,1155,"+"
"SCO6234","42h.DargR.M145",-0.366,0,6858440,6859594,1155,"+"
"SCO6234","49h.DargR.M145",-0.059,0,6858440,6859594,1155,"+"
"SCO6234","56h.DargR.M145",-0.121,0,6858440,6859594,1155,"+"
"SCO6234","66h.DargR.M145",0.042,0,6858440,6859594,1155,"+"
"SCO6234","32h.p.BH.DargR.M145",0.651057,0,6858440,6859594,1155,"+"
"SCO6234","42h.p.BH.DargR.M145",0.003858,0,6858440,6859594,1155,"+"
"SCO6234","49h.p.BH.DargR.M145",0.666386,0,6858440,6859594,1155,"+"
"SCO6234","56h.p.BH.DargR.M145",0.539972,0,6858440,6859594,1155,"+"
"SCO6234","66h.p.BH.DargR.M145",0.882873,0,6858440,6859594,1155,"+"
"SCO6244","32h.DargR.M145",-0.034,0,6867543,6868166,624,"-"
"SCO6244","42h.DargR.M145",-0.374,0,6867543,6868166,624,"-"
"SCO6244","49h.DargR.M145",-0.876,0,6867543,6868166,624,"-"
"SCO6244","56h.DargR.M145",-0.221,0,6867543,6868166,624,"-"
"SCO6244","66h.DargR.M145",0.001,0,6867543,6868166,624,"-"
"SCO6244","32h.p.BH.DargR.M145",0.999071,0,6867543,6868166,624,"-"
"SCO6244","42h.p.BH.DargR.M145",0.25099,0,6867543,6868166,624,"-"
"SCO6244","49h.p.BH.DargR.M145",0.006166,0,6867543,6868166,624,"-"
"SCO6244","56h.p.BH.DargR.M145",0.667952,0,6867543,6868166,624,"-"
"SCO6244","66h.p.BH.DargR.M145",0.998937,0,6867543,6868166,624,"-"
"SCO6264","32h.DargR.M145",-1.497,0,6889624,6890412,789,"+"
"SCO6264","42h.DargR.M145",-0.618,0,6889624,6890412,789,"+"
"SCO6264","49h.DargR.M145",0.197,0,6889624,6890412,789,"+"
"SCO6264","56h.DargR.M145",0.054,0,6889624,6890412,789,"+"
"SCO6264","66h.DargR.M145",0.779,0,6889624,6890412,789,"+"
"SCO6264","32h.p.BH.DargR.M145",6e-06,0,6889624,6890412,789,"+"
"SCO6264","42h.p.BH.DargR.M145",0.019807,0,6889624,6890412,789,"+"
"SCO6264","49h.p.BH.DargR.M145",0.470954,0,6889624,6890412,789,"+"
"SCO6264","56h.p.BH.DargR.M145",0.933978,0,6889624,6890412,789,"+"
"SCO6264","66h.p.BH.DargR.M145",0.004284,0,6889624,6890412,789,"+"
"SCO6265","32h.DargR.M145",-2.811,0,6890528,6891175,648,"-"
"SCO6265","42h.DargR.M145",-2.014,0,6890528,6891175,648,"-"
