"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_16480",-0.201122061608737,0,"data_bldC",3666376,3666846,"-"
"vnz_34120",0.580346997608402,0,"data_bldC",7573923,7575170,"+"
"vnz_02415",0.0365731615797181,0,"data_bldC",561508,562719,"+"
"vnz_06550",-0.575367266502906,0,"data_bldC",1504199,1504471,"-"
"vnz_27395",0.660619933958755,0,"data_bldC",6021552,6022790,"+"
"vnz_33170",0.259874133747926,0,"data_bldC",7356759,7357805,"+"
"vnz_24220",-0.456804016593201,0,"data_bldC",5275349,5276371,"+"
"vnz_07020",0.14439449601675,0,"data_bldC",1609232,1609771,"+"
"vnz_11320",-0.934304505527878,0,"data_bldC",2500031,2501035,"-"
"vnz_26520",0.0571021577632169,0,"data_bldC",5795955,5796248,"+"
"vnz_26310",-0.151306862145866,0,"data_bldC",5746916,5748082,"+"
"vnz_24530",-0.901227572030396,0,"data_bldC",5336906,5338186,"+"
"vnz_01605",-0.387387434484779,0,"data_bldC",365786,366379,"+"
"vnz_10295",-0.544786190955092,0,"data_bldC",2298058,2298315,"+"
"vnz_18675",0.131437643962231,0,"data_bldC",4120319,4120963,"-"
"vnz_03015",0.947377497671992,0,"data_bldC",734384,735805,"+"
"vnz_25350",-0.479234278077421,0,"data_bldC",5533837,5535297,"-"
"vnz_32640",-1.02531435316681,0,"data_bldC",7233106,7233930,"-"
"vnz_34340",0.537053397562685,0,"data_bldC",7621131,7622102,"+"
"vnz_36670",-0.306178451818439,0,"data_bldC",8206824,8207495,"-"
"vnz_22390",0.174302089937774,0,"data_bldC",4882730,4883488,"-"
"vnz_21390",0.462784928937319,0,"data_bldC",4684024,4684452,"+"
"vnz_12660",0.0866942841299845,0,"data_bldC",2818961,2819899,"+"
"vnz_36290",-1.51970329223699,0,"data_bldC",8100613,8102151,"-"
"vnz_00140",-1.18154152137972,0,"data_bldC",30415,31074,"-"
"vnz_02080",-0.662514802780153,0,"data_bldC",469011,469301,"-"
"vnz_28995",0.028866648201069,0,"data_bldC",6391689,6391886,"-"
"vnz_21880",-0.0197274849155377,0,"data_bldC",4768147,4768617,"+"
"vnz_34400",0.654317580854275,0,"data_bldC",7634173,7635789,"+"
"vnz_34025",0.551669960451641,0,"data_bldC",7549751,7551511,"+"
"vnz_23085",0.200750135735904,0,"data_bldC",5025592,5027034,"+"
"vnz_17370",0.554091522041822,0,"data_bldC",3837765,3838991,"-"
"vnz_25310",0.14090776195569,0,"data_bldC",5525919,5526827,"+"
"vnz_20290",-1.22253207891769,0,"data_bldC",4449049,4450353,"+"
"vnz_03630",-0.499728618473649,0,"data_bldC",871837,872742,"+"
"vnz_17285",-0.359696470185164,0,"data_bldC",3819052,3819408,"-"
"vnz_06610",1.5716087040232,0,"data_bldC",1515215,1515721,"-"
"vnz_12470",0.0509957409774012,0,"data_bldC",2770785,2771714,"+"
"vnz_05505",-0.727315617629498,0,"data_bldC",1284693,1286012,"-"
"vnz_10580",0.451814549444947,0,"data_bldC",2339744,2339941,"+"
"vnz_28800",0.528195465040098,0,"data_bldC",6342017,6343111,"+"
"vnz_22210",0.497976917979058,0,"data_bldC",4847941,4848537,"-"
"vnz_33205",0.312896202129978,0,"data_bldC",7368293,7369300,"-"
"vnz_34595",0.075009109009628,0,"data_bldC",7677332,7677997,"-"
"vnz_04145",-0.26411612486708,0,"data_bldC",984372,985403,"+"
"vnz_08385",-0.0879857048602991,0,"data_bldC",1908785,1910137,"-"
"vnz_07965",-0.475391668782752,0,"data_bldC",1814677,1815615,"-"
"vnz_26795",0.501841025459864,0,"data_bldC",5872827,5873606,"-"
"vnz_03745",1.78163617935377,0,"data_bldC",899924,900991,"+"
"vnz_11500",-0.179768840286606,0,"data_bldC",2543574,2544419,"-"
"vnz_10980",0.315576239776936,0,"data_bldC",2423824,2425242,"+"
"vnz_00065",0.550951885706278,0,"data_bldC",10513,11720,"+"
"vnz_34525",-1.2457478087055,0,"data_bldC",7662545,7663000,"-"
"vnz_26985",-0.718174977397239,0,"data_bldC",5914006,5915025,"+"
"vnz_07050",0.459094566567858,0,"data_bldC",1613864,1614655,"+"
"vnz_11335",-0.482669512155974,0,"data_bldC",2503334,2503696,"-"
"vnz_02440",0.624151049302352,0,"data_bldC",570675,572384,"-"
"vnz_17630",-0.446176362044238,0,"data_bldC",3895665,3896186,"-"
"vnz_27500",-0.656250147905597,0,"data_bldC",6043330,6044985,"-"
"vnz_05100",0.475598319585954,0,"data_bldC",1197521,1198327,"-"
"vnz_29825",0.577958999410244,0,"data_bldC",6568824,6569339,"+"
"vnz_29110",0.591852466950176,0,"data_bldC",6412110,6412856,"-"
"vnz_29575",1.29731721309287,0,"data_bldC",6514267,6514944,"+"
"vnz_11875",0.482373270198174,0,"data_bldC",2629262,2629804,"+"
"vnz_24665",-0.454384458740552,0,"data_bldC",5369632,5370354,"-"
"vnz_00550",0.624120321392131,0,"data_bldC",122563,123792,"+"
"vnz_17340",0.0455373179477492,0,"data_bldC",3833414,3834139,"-"
"vnz_05565",0.37259529920753,0,"data_bldC",1294096,1294935,"-"
"vnz_27935",0.53854665276451,0,"data_bldC",6134139,6135116,"+"
"vnz_09610",0.306406668652094,0,"data_bldC",2182814,2183806,"-"
"vnz_15790",-0.56469700455457,0,"data_bldC",3515158,3515769,"-"
"vnz_24905",0.0192893979229532,0,"data_bldC",5419784,5422426,"+"
"vnz_14755",0.124645267999981,0,"data_bldC",3281135,3281707,"-"
"vnz_32275",0.539549048570719,0,"data_bldC",7152904,7153752,"-"
"vnz_20075",-0.513507025674958,0,"data_bldC",4400739,4408097,"+"
"vnz_08830",0.233975107301598,0,"data_bldC",2010845,2011588,"+"
"vnz_26465",0.293700958703467,0,"data_bldC",5782938,5784095,"+"
"vnz_05890",-0.57651279356402,0,"data_bldC",1359223,1360593,"-"
"vnz_31435",-1.47236730426849,0,"data_bldC",6957620,6958765,"+"
"vnz_26640",0.512547129224281,0,"data_bldC",5829139,5831358,"+"
"vnz_08225",0.620150470579621,0,"data_bldC",1875211,1875930,"+"
"vnz_28005",0.364597798987657,0,"data_bldC",6147858,6148910,"-"
"vnz_19330",0.416302758219292,0,"data_bldC",4257963,4259396,"-"
"vnz_08495",0.5057347489021,0,"data_bldC",1937899,1938993,"-"
"vnz_02675",0.0259695115034408,0,"data_bldC",641092,642765,"+"
"vnz_28285",-0.433256412904909,0,"data_bldC",6203350,6203583,"+"
"vnz_23710",-0.0107077459577168,0,"data_bldC",5157764,5159713,"+"
"vnz_00670",-0.45513101012187,0,"data_bldC",148447,148935,"+"
"vnz_02850",0.124424096644687,0,"data_bldC",685943,686773,"+"
"vnz_10005",0.0364984578656395,0,"data_bldC",2259912,2260904,"+"
"vnz_32450",0.900394004115901,0,"data_bldC",7186708,7188519,"-"
"vnz_32780",1.5248077614786,0,"data_bldC",7270508,7271422,"+"
"vnz_16800",-0.787896446665162,0,"data_bldC",3729749,3731203,"-"
"vnz_31625",-0.548771561118559,0,"data_bldC",6992427,6993578,"+"
"vnz_00890",0.483537454827399,0,"data_bldC",200106,202448,"-"
"vnz_01565",0.59085176448431,0,"data_bldC",356634,358004,"-"
"vnz_14635",-0.156291707559793,0,"data_bldC",3256057,3257769,"+"
"vnz_08105",0.671731429067055,0,"data_bldC",1851620,1853371,"+"
"vnz_29395",-0.458516217976939,0,"data_bldC",6474822,6475679,"-"
"vnz_19005",0.428870885255443,0,"data_bldC",4179866,4182184,"+"
"vnz_03595",0.049196315396692,0,"data_bldC",861035,861514,"+"
"vnz_07725",-0.321374269445109,0,"data_bldC",1760771,1761001,"-"
"vnz_34275",0.806840583789964,0,"data_bldC",7605102,7607195,"-"
"vnz_31760",0.568508747359087,0,"data_bldC",7021967,7023757,"+"
"vnz_07390",0.359592661476532,0,"data_bldC",1689872,1690975,"+"
"vnz_35950",0.176746814420042,0,"data_bldC",8020950,8021831,"+"
"vnz_23880",0.914853893192304,0,"data_bldC",5195712,5197286,"-"
"vnz_25050",0.0485791600207332,0,"data_bldC",5452019,5452351,"+"
"vnz_19505",-0.569237115057007,0,"data_bldC",4288010,4288354,"+"
"vnz_11900",0.115572280554816,0,"data_bldC",2639147,2640280,"-"
"vnz_27680",0.840902979743367,0,"data_bldC",6090857,6091390,"-"
"vnz_00395",-0.390634832372292,0,"data_bldC",87182,88591,"+"
"vnz_24460",0.624936090676163,0,"data_bldC",5320020,5320970,"-"
"vnz_04260",0.405536244780628,0,"data_bldC",1013777,1014232,"-"
"vnz_12440",0.644792770717839,0,"data_bldC",2763419,2764570,"-"
"vnz_33320",-1.26711248516727,0,"data_bldC",7396664,7397587,"-"
"vnz_21645",-0.735067988493645,0,"data_bldC",4733727,4734377,"+"
"vnz_10215",-0.397826155314286,0,"data_bldC",2290711,2291574,"+"
"vnz_13190",0.633389864800412,0,"data_bldC",2927884,2929677,"-"
"vnz_33465",0.960873123950091,0,"data_bldC",7431972,7432601,"+"
"vnz_34255",1.1563046799431,0,"data_bldC",7601814,7602569,"+"
"vnz_17460",0.549919736465377,0,"data_bldC",3852631,3854106,"+"
"vnz_30620",-0.393273520883519,0,"data_bldC",6758384,6759598,"+"
"vnz_25500",0.0943637604249314,0,"data_bldC",5571582,5572364,"-"
"vnz_27360",0.141886459743201,0,"data_bldC",6013057,6014124,"-"
"vnz_27965",-0.753155579669626,0,"data_bldC",6141253,6141948,"-"
"vnz_16725",-0.445847837726085,0,"data_bldC",3713207,3714574,"+"
"vnz_34190",0.350641635179744,0,"data_bldC",7585718,7586587,"-"
"vnz_01105",-0.477839424719134,0,"data_bldC",246081,246890,"+"
"vnz_09380",-0.646356433545123,0,"data_bldC",2138709,2139044,"+"
"vnz_10420",-1.20544371570344,0,"data_bldC",2312638,2312922,"+"
"vnz_33435",0.979717386524767,0,"data_bldC",7424558,7426006,"+"
"vnz_04465",0.313250844014163,0,"data_bldC",1055427,1056125,"+"
"vnz_26220",-0.486843898243299,0,"data_bldC",5727677,5728225,"+"
"vnz_05290",-0.0253170576687358,0,"data_bldC",1237958,1238395,"-"
"vnz_20440",0.470071917176509,0,"data_bldC",4478248,4479141,"-"
"vnz_33010",0.908581089140978,0,"data_bldC",7327947,7328513,"+"
"vnz_29975",-1.13788698612878,0,"data_bldC",6609901,6610062,"-"
"vnz_34315",0.454041945183344,0,"data_bldC",7617073,7618314,"+"
"vnz_22440",0.287877363341121,0,"data_bldC",4892013,4893149,"+"
"vnz_25680",0.361909514345932,0,"data_bldC",5615702,5616628,"+"
"vnz_00530",0.0722801705305479,0,"data_bldC",118821,119588,"-"
"vnz_33475",0.575331642763884,0,"data_bldC",7433621,7435165,"-"
"vnz_15255",-0.37644461709203,0,"data_bldC",3402795,3403565,"+"
"vnz_34520",-0.777118549895669,0,"data_bldC",7661624,7662484,"-"
"vnz_00835",1.41952010996543,0,"data_bldC",187984,188808,"+"
"vnz_08685",0.674800257493616,0,"data_bldC",1979651,1980208,"+"
"vnz_06535",0.782050631996608,0,"data_bldC",1500998,1501936,"+"
"vnz_04130",0.407150310054923,0,"data_bldC",980476,981360,"-"
"vnz_07075",0.490151337164971,0,"data_bldC",1618282,1620900,"-"
"vnz_20110",0.0498738880529999,0,"data_bldC",4413773,4414615,"+"
"vnz_12495",-0.529847188292151,0,"data_bldC",2776252,2779995,"-"
"vnz_32105",0.922827640580238,0,"data_bldC",7112419,7112976,"+"
"vnz_05760",0.700691525599573,0,"data_bldC",1331656,1332231,"-"
"vnz_01085",-0.711241485766709,0,"data_bldC",242576,243472,"+"
"vnz_07810",-0.587051458356871,0,"data_bldC",1781386,1782672,"+"
"vnz_14665",0.206718629559333,0,"data_bldC",3262104,3263768,"+"
"vnz_34290",-0.282382512366231,0,"data_bldC",7609795,7611168,"+"
"vnz_04460",0.185746162583834,0,"data_bldC",1055104,1055409,"+"
"vnz_11270",-0.277533463246799,0,"data_bldC",2487961,2488266,"-"
"vnz_34990",-0.569571190763035,0,"data_bldC",7784707,7785732,"+"
"vnz_08145",0.731845552129241,0,"data_bldC",1859772,1860521,"+"
"vnz_31690",-0.332259787232236,0,"data_bldC",7007566,7009203,"+"
"vnz_22785",-0.361481690290035,0,"data_bldC",4964705,4965367,"-"
"vnz_26565",-0.345054752359378,0,"data_bldC",5807437,5808402,"-"
"vnz_10965",0.583655163351359,0,"data_bldC",2420405,2420821,"+"
"vnz_20775",-0.425956609046561,0,"data_bldC",4553249,4553938,"+"
"vnz_14325",0.893629295434749,0,"data_bldC",3176431,3176808,"+"
"vnz_29855",-1.16334223191071,0,"data_bldC",6574838,6575116,"+"
"vnz_02070",0.544974069013405,0,"data_bldC",465590,467815,"-"
"vnz_04815",0.459297332001732,0,"data_bldC",1130271,1134965,"-"
"vnz_05835",-0.590172847528668,0,"data_bldC",1348492,1348878,"-"
"vnz_28460",0.860255222063151,0,"data_bldC",6252898,6254019,"+"
"vnz_17375",0.70027799453779,0,"data_bldC",3839186,3840274,"+"
"vnz_30800",-1.29530213518334,0,"data_bldC",6796302,6796715,"+"
"vnz_03900",0.864749518487677,0,"data_bldC",937196,937831,"+"
"vnz_15605",0.42288356566918,0,"data_bldC",3471422,3473146,"-"
"vnz_08580",-0.485415091020662,0,"data_bldC",1956689,1957708,"+"
"vnz_13270",0.53073514491484,0,"data_bldC",2947723,2948160,"-"
"vnz_29305",0.559970425185656,0,"data_bldC",6454743,6455066,"+"
"vnz_11545",0.471064763394246,0,"data_bldC",2553032,2553685,"-"
"vnz_01340",0.504210152944987,0,"data_bldC",297884,298234,"+"
"vnz_01095",1.20030061706919,0,"data_bldC",244653,245108,"+"
"vnz_21435",-0.296050476007178,0,"data_bldC",4692350,4692637,"+"
"vnz_19290",0.428142498883631,0,"data_bldC",4250515,4251444,"-"
"vnz_30130",-0.729858317524998,0,"data_bldC",6643854,6644999,"-"
"vnz_01885",-0.758685979443264,0,"data_bldC",424204,424869,"-"
"vnz_12980",-0.453691050366081,0,"data_bldC",2889363,2889701,"-"
"vnz_31090",-0.395871494602267,0,"data_bldC",6874582,6875238,"-"
"vnz_31115",0.804358494782135,0,"data_bldC",6880144,6881481,"-"
"vnz_23960",0.0135813001708137,0,"data_bldC",5218295,5218870,"+"
"vnz_19120",-0.681136369108752,0,"data_bldC",4214971,4216239,"-"
"vnz_15200",0.223813970146287,0,"data_bldC",3387614,3389068,"-"
"vnz_35780",0.0351967768106975,0,"data_bldC",7985263,7985808,"+"
"vnz_33380",-0.113970899262131,0,"data_bldC",7410516,7411616,"-"
"vnz_31025",-0.41691643512418,0,"data_bldC",6859281,6860024,"-"
"vnz_24380",-0.233749767005908,0,"data_bldC",5306903,5307814,"+"
"vnz_12035",0.495181148557495,0,"data_bldC",2671749,2675096,"+"
"vnz_24385",0.357431914158439,0,"data_bldC",5307816,5308508,"+"
"vnz_12435",1.01356682102508,0,"data_bldC",2762271,2763422,"-"
"vnz_04840",-1.23804198549386,0,"data_bldC",1139060,1139839,"+"
"vnz_35955",-0.0908538414544446,0,"data_bldC",8021856,8023151,"-"
"vnz_09370",0.334117238966073,0,"data_bldC",2137313,2137579,"+"
"vnz_24080",-0.603449385535916,0,"data_bldC",5243362,5244027,"+"
"vnz_36065",0.755378703592297,0,"data_bldC",8042119,8042955,"-"
"vnz_13245",0.381080534256687,0,"data_bldC",2941435,2942088,"-"
"vnz_33255",-0.111587565192611,0,"data_bldC",7379541,7381091,"+"
"vnz_26205",-0.843000379325102,0,"data_bldC",5723630,5725252,"+"
"vnz_27920",2.07247127253225,0,"data_bldC",6131098,6132360,"+"
"vnz_11640",-0.43944675830592,0,"data_bldC",2575560,2575814,"-"
"vnz_18895",-0.156957291854442,0,"data_bldC",4160755,4161255,"+"
"vnz_00505",-1.59146684242233,0,"data_bldC",114079,114315,"-"
"vnz_09120",-0.152619770661614,0,"data_bldC",2077058,2077762,"+"
"vnz_02015",0.627804502210185,0,"data_bldC",453439,454125,"+"
"vnz_19110",-0.602788023621947,0,"data_bldC",4211804,4213168,"+"
"vnz_05865",0.59980306006527,0,"data_bldC",1352694,1353500,"-"
"vnz_17045",-0.385644826208393,0,"data_bldC",3778289,3778597,"-"
"vnz_22780",-0.368878445614193,0,"data_bldC",4964017,4964679,"-"
"vnz_28775",2.11554400627221,0,"data_bldC",6334615,6335679,"+"
"vnz_36215",0.612450799524806,0,"data_bldC",8074082,8074453,"-"
"vnz_18995",-0.374721408051146,0,"data_bldC",4178457,4178807,"+"
"vnz_22565",0.752817721124118,0,"data_bldC",4919283,4920059,"-"
"vnz_32685",-1.12189315501373,0,"data_bldC",7243723,7244373,"-"
"vnz_23810",-0.0902447903506846,0,"data_bldC",5178391,5179050,"-"
"vnz_06510",0.762165594419832,0,"data_bldC",1494445,1496601,"-"
"vnz_05635",0.61976713516396,0,"data_bldC",1307436,1308668,"-"
"vnz_22050",0.639011302838095,0,"data_bldC",4806236,4807882,"+"
"vnz_19470",-0.172375500832079,0,"data_bldC",4283844,4284329,"-"
"vnz_21615",-0.551624344594525,0,"data_bldC",4727224,4728417,"+"
"vnz_32630",0.110550700377634,0,"data_bldC",7230630,7231769,"-"
"vnz_20795",-0.833696048748593,0,"data_bldC",4557240,4558145,"+"
"vnz_17010",-0.629815952784558,0,"data_bldC",3772227,3772562,"-"
"vnz_28385",0.440266942617567,0,"data_bldC",6232834,6233286,"-"
"vnz_00850",0.479264302275409,0,"data_bldC",190602,191087,"+"
"vnz_10895",1.20917013405401,0,"data_bldC",2399718,2400779,"+"
"vnz_10140",-1.33346792466296,0,"data_bldC",2283869,2284084,"+"
"vnz_20375",0.242083396628216,0,"data_bldC",4464243,4466270,"-"
"vnz_14320",0.110101869581498,0,"data_bldC",3175243,3176364,"+"
"vnz_24670",0.426717658069661,0,"data_bldC",5370507,5371451,"-"
"vnz_26330",-0.414578295562533,0,"data_bldC",5750458,5751171,"-"
"vnz_02890",0.901900017784801,0,"data_bldC",697034,698035,"+"
"vnz_02700",0.527338145820702,0,"data_bldC",650198,651589,"-"
"vnz_16365",0.934147724937982,0,"data_bldC",3641355,3641687,"-"
"vnz_25475",0.113327801758418,0,"data_bldC",5566736,5567413,"+"
"vnz_27120",-0.101271821874698,0,"data_bldC",5951066,5951575,"+"
"vnz_04445",-0.269403952453815,0,"data_bldC",1049740,1052628,"-"
"vnz_35145",-0.711193101931998,0,"data_bldC",7825522,7827987,"+"
"vnz_08445",-0.136321129883674,0,"data_bldC",1924742,1925557,"+"
"vnz_16615",0.531566968501925,0,"data_bldC",3694370,3695029,"-"
"vnz_15170",0.0635501404677233,0,"data_bldC",3380538,3383123,"-"
"vnz_27525",-0.534094212561949,0,"data_bldC",6052113,6052439,"+"
"vnz_07985",0.308135815129917,0,"data_bldC",1821197,1822192,"-"
"vnz_25990",0.423743510462817,0,"data_bldC",5679263,5680225,"+"
"vnz_18055",0.246498596937142,0,"data_bldC",3988712,3991081,"-"
"vnz_31995",-0.538040984048754,0,"data_bldC",7077510,7078331,"-"
"vnz_21990",-0.223175082553171,0,"data_bldC",4787888,4788562,"-"
"vnz_29140",-0.125945619578965,0,"data_bldC",6418481,6419476,"-"
"vnz_26225",-0.551738115969918,0,"data_bldC",5728206,5728712,"-"
"vnz_30990",0.765068085671644,0,"data_bldC",6852027,6853208,"-"
"vnz_27805",1.39106419291388,0,"data_bldC",6112562,6112921,"-"
"vnz_10605",-0.421807129927324,0,"data_bldC",2341472,2341651,"-"
"vnz_14410",-0.552580457946418,0,"data_bldC",3203166,3203954,"-"
"vnz_17990",-0.250862540543683,0,"data_bldC",3974994,3975320,"+"
"vnz_32340",0.791840876315663,0,"data_bldC",7162929,7163768,"-"
"vnz_32995",0.777619061593707,0,"data_bldC",7325961,7326494,"-"
"vnz_09865",-0.256177782945183,0,"data_bldC",2233871,2234293,"-"
"vnz_02005",0.533828539197545,0,"data_bldC",449787,451667,"-"
"vnz_24040",-0.260698968804732,0,"data_bldC",5236018,5236407,"-"
"vnz_13660",0.441287310836452,0,"data_bldC",3049906,3051210,"+"
"vnz_06445",0.775998731218455,0,"data_bldC",1479459,1480340,"+"
"vnz_24055",0.266548180302522,0,"data_bldC",5238517,5239530,"-"
"vnz_25805",1.19097890741132,0,"data_bldC",5646595,5648178,"+"
"vnz_24855",-0.524437138104755,0,"data_bldC",5410745,5412505,"-"
"vnz_26405",0.646200792003976,0,"data_bldC",5766249,5766983,"-"
"vnz_13780",1.05519503734103,0,"data_bldC",3080026,3080850,"-"
"vnz_28595",-0.45325549612509,0,"data_bldC",6278271,6279194,"+"
"vnz_13655",0.402509581806401,0,"data_bldC",3048887,3049891,"+"
"vnz_30010",1.24231109051331,0,"data_bldC",6616244,6617929,"+"
"vnz_18940",-0.404341283038057,0,"data_bldC",4169258,4170127,"+"
"vnz_35315",0.422962456964913,0,"data_bldC",7869082,7869747,"+"
"vnz_11090",0.242781732325848,0,"data_bldC",2447108,2449042,"-"
"vnz_13720",0.819625367899765,0,"data_bldC",3066114,3067271,"-"
"vnz_21780",-0.18253737889994,0,"data_bldC",4747557,4748579,"+"
"vnz_32660",-0.0458101355229663,0,"data_bldC",7237911,7239074,"-"
"vnz_00365",0.30411864551014,0,"data_bldC",79426,80043,"+"
"vnz_33570",0.736874537123118,0,"data_bldC",7454638,7455522,"-"
"vnz_25625",0.237504495289405,0,"data_bldC",5600224,5601246,"-"
"vnz_15645",-0.409994479968644,0,"data_bldC",3481747,3482028,"-"
"vnz_23225",-0.465465863950636,0,"data_bldC",5053483,5054022,"-"
"vnz_31380",0.371867007521714,0,"data_bldC",6942907,6943290,"+"
"vnz_19495",-0.56707302689076,0,"data_bldC",4286852,4287268,"+"
"vnz_24245",-0.165647919997022,0,"data_bldC",5280691,5281290,"+"
"vnz_05855",0.371716561827312,0,"data_bldC",1350753,1351484,"-"
"vnz_03215",-0.182909620286359,0,"data_bldC",784850,786217,"+"
"vnz_31495",-0.464281699977788,0,"data_bldC",6967770,6968201,"-"
"vnz_30785",-0.929975274411359,0,"data_bldC",6793411,6794214,"+"
"vnz_12725",-0.454057969914193,0,"data_bldC",2834493,2835623,"+"
"vnz_02995",0.38202594330453,0,"data_bldC",727447,728466,"-"
"vnz_16395",-0.297208924399138,0,"data_bldC",3646636,3647502,"+"
"vnz_05610",-0.253254717470608,0,"data_bldC",1298041,1298943,"-"
"vnz_17710",0.402383571813362,0,"data_bldC",3914623,3916023,"-"
"vnz_21765",-0.464896588362153,0,"data_bldC",4746250,4746363,"+"
"vnz_02625",0.262567643942889,0,"data_bldC",630391,630939,"-"
"vnz_16550",0.0412911569253655,0,"data_bldC",3679476,3680435,"-"
"vnz_15950",0.135964771170288,0,"data_bldC",3550388,3551476,"+"
"vnz_15260",-0.447881791033532,0,"data_bldC",3403600,3404160,"-"
"vnz_26350",0.350335086910833,0,"data_bldC",5753924,5754955,"-"
"vnz_27075",-0.414280669308123,0,"data_bldC",5936620,5938113,"+"
"vnz_20165",-0.734917838414669,0,"data_bldC",4426124,4426792,"+"
"vnz_26530",0.418826739566683,0,"data_bldC",5796716,5797615,"+"
"vnz_32405",-0.692309904035308,0,"data_bldC",7176314,7177816,"+"
"vnz_23215",0.411758694932567,0,"data_bldC",5051280,5052722,"+"
"vnz_11550",0.425029506663147,0,"data_bldC",2553682,2554149,"-"
"vnz_11870",-0.570481702044537,0,"data_bldC",2628675,2629130,"-"
"vnz_18755",0.0178744496650636,0,"data_bldC",4134323,4135309,"-"
"vnz_06310",-0.22673214877455,0,"data_bldC",1454310,1455320,"+"
"vnz_25695",-0.351104884683651,0,"data_bldC",5618771,5619307,"+"
"vnz_27545",0.174372110594745,0,"data_bldC",6056119,6057408,"-"
"vnz_31270",-0.564486450339215,0,"data_bldC",6919850,6920890,"+"
"vnz_33920",0.000554230599997894,0,"data_bldC",7524352,7525536,"+"
"vnz_14435",0.719744049007532,0,"data_bldC",3208785,3209321,"-"
"vnz_08820",-0.375296372788563,0,"data_bldC",2009047,2010411,"-"
"vnz_27760",0.165097683069954,0,"data_bldC",6105211,6106353,"-"
"vnz_34180",0.46010368528689,0,"data_bldC",7583633,7584826,"-"
"vnz_31225",0.409285159875575,0,"data_bldC",6911797,6912048,"+"
"vnz_16735",0.438480297796574,0,"data_bldC",3715138,3716097,"+"
"vnz_03405",-0.495143534370117,0,"data_bldC",825279,825932,"+"
"vnz_31010",0.360102842505169,0,"data_bldC",6856372,6857139,"+"
"vnz_35620",0.647831531647999,0,"data_bldC",7947785,7949353,"-"
"vnz_24790",-0.124229037645285,0,"data_bldC",5398676,5399323,"+"
"vnz_08505",0.497108572682276,0,"data_bldC",1939420,1940043,"-"
"vnz_04605",-0.503382214557287,0,"data_bldC",1079916,1080344,"+"
"vnz_20885",-0.672562056812467,0,"data_bldC",4573781,4575295,"-"
"vnz_09035",0.461384273495626,0,"data_bldC",2058219,2060009,"+"
"vnz_22085",0.276909452096395,0,"data_bldC",4816076,4817422,"-"
"vnz_10300",-0.128270256846317,0,"data_bldC",2298355,2298972,"+"
"vnz_19540",0.0919375698444857,0,"data_bldC",4296084,4297061,"-"
"vnz_02560",-0.0863045562557843,0,"data_bldC",609410,610606,"+"
"vnz_10170",1.90423821323946,0,"data_bldC",2286040,2286243,"+"
"vnz_05265",-0.493163154310183,0,"data_bldC",1233556,1234128,"-"
"vnz_27970",-0.708825418507477,0,"data_bldC",6142030,6142290,"-"
"vnz_12355",-0.58551683640908,0,"data_bldC",2742773,2744644,"-"
"vnz_31015",0.764749377372269,0,"data_bldC",6857253,6858737,"+"
"vnz_14530",0.0833694185090887,0,"data_bldC",3230546,3231229,"+"
"vnz_04850",-0.55075490738598,0,"data_bldC",1140483,1141352,"+"
"vnz_08970",0.117097873195688,0,"data_bldC",2041434,2042636,"+"
"vnz_34360",-0.720324818495698,0,"data_bldC",7626495,7627427,"+"
"vnz_19315",-0.0813869811631881,0,"data_bldC",4255820,4256686,"+"
"vnz_36385",-0.606442626580666,0,"data_bldC",8128868,8129914,"+"
"vnz_21220",0.092090180237815,0,"data_bldC",4651769,4652203,"+"
"vnz_34575",0.465165548433336,0,"data_bldC",7673482,7673709,"-"
"vnz_14730",0.314008497336472,0,"data_bldC",3275770,3276522,"-"
"vnz_27960",0.312310240613709,0,"data_bldC",6140177,6140911,"+"
"vnz_20940",0.535537634918611,0,"data_bldC",4588205,4589518,"+"
"vnz_03775",0.480087103656875,0,"data_bldC",907035,909959,"+"
"vnz_07155",0.521926938308143,0,"data_bldC",1641556,1641771,"+"
"vnz_30880",-0.563310825004425,0,"data_bldC",6812304,6813602,"+"
"vnz_26645",0.370628264655188,0,"data_bldC",5831355,5832734,"+"
"vnz_28815",0.426646088633862,0,"data_bldC",6346872,6348155,"-"
"vnz_34530",-0.571028171083289,0,"data_bldC",7663256,7663648,"+"
"vnz_11345",0.417374399531644,0,"data_bldC",2504757,2506160,"+"
"vnz_36025",0.228898862401905,0,"data_bldC",8036262,8037131,"+"
"vnz_36525",0.271005408733081,0,"data_bldC",8168297,8168905,"+"
"vnz_10805",0.438749483439547,0,"data_bldC",2382479,2383741,"+"
"vnz_29945",-1.20962743084285,0,"data_bldC",6603890,6604429,"-"
"vnz_15435",-0.170253388253528,0,"data_bldC",3440568,3441098,"-"
"vnz_23800",0.0986278586039644,0,"data_bldC",5177601,5177870,"-"
"vnz_22715",-0.444751182177021,0,"data_bldC",4949519,4949731,"-"
"vnz_10975",0.543647583829394,0,"data_bldC",2423333,2423788,"+"
"vnz_27220",-0.549449787872198,0,"data_bldC",5976740,5976970,"-"
"vnz_27315",-0.167701260844997,0,"data_bldC",6002677,6003321,"+"
"vnz_00880",0.833681160930896,0,"data_bldC",197462,198712,"+"
"vnz_09525",0.106652682561837,0,"data_bldC",2168083,2168877,"+"
"vnz_32240",0.459933127812116,0,"data_bldC",7142227,7143036,"+"
